	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
133	ENSMLUP00000004752|ENSMLUG00000005201|ENSMLUT00000005209|protein_coding|RIPOR1|RHO-ENSMOCP00000013148|ENSMOCG00000013026|ENSMOCT00000016892|protein_coding|Ripor1|RHO	MA	0.10003	0.201193	0.49718500000000004	7.1251e-07	3615	338.584	3276.42		357	61.4334	295.567			0.10950499999999999	1.65792:1.45104:0.946843:1.23408:0.391433:1	0.702213(0.586307:0.520332:1)	-5390.86			
134	ENSMLUP00000004355|ENSMLUG00000004772|ENSMLUT00000004783|protein_coding|HYOU1|hypoxia-ENSMOCP00000006900|ENSMOCG00000006614|ENSMOCT00000008583|protein_coding|Hyou1|hypoxia	MA	0.056366099999999995	0.0995557	0.566176	0.00845666	2991	273.485	2717.51		170	25.656999999999996	144.343			0.06031519999999999	1.9778:2.66321:1.12056:2.39843:0.322861:1	0.66349(0.605817:0.384654:1)	-4014.43			
135	ENSMLUP00000017851|ENSMLUG00000004872|ENSMLUT00000004867|protein_coding|LRRC8D|leucine-ENSMOCP00000026558|ENSMOCG00000022324|ENSMOCT00000030436|protein_coding|Lrrc8d|leucine	MA	0.026778800000000002	0.035897000000000005	0.7459899999999999	0.364867	2571	206.30900000000003	2364.69		69	7.22478	61.7752			0.0275105	2.86323:3.3093:1.95923:2.95557:0.105988:1	0.612213(0.515169:0.32147:1)	-3186.07			
136	ENSMLUP00000009798|ENSMLUG00000010734|ENSMLUT00000010748|protein_coding|EIF2AK3|eukaryotic-ENSMOCP00000020326|ENSMOCG00000018041|ENSMOCT00000024148|protein_coding|Eif2ak3|eukaryotic	MA	0.0604068	0.1524	0.39637100000000003	3.5810400000000004e-06	3027	211.952	2815.05		188	30.0108	157.989			0.0668482	2.12968:2.09423:1.53798:2.00314:0.135007:1	0.638916(0.503469:0.41328:1)	-4159.2			
137	ENSMLUP00000009125|ENSMLUG00000010002|ENSMLUT00000010009|protein_coding|MAP3K12|mitogen-activated-ENSMOCP00000016944|ENSMOCG00000015681|ENSMOCT00000020729|protein_coding|Map3k12|mitogen-activated	MA	0.0316349	0.05715830000000001	0.553461	0.0430836	2655	266.32	2388.68		87	14.5873	72.4127			0.0341951	0.945621:1.15537:0.986769:1.29886:0.867401:1	0.702825(0.60565:0.502825:1)	-3371.63			
138	ENSMLUP00000012729|ENSMLUG00000013981|ENSMLUT00000013989|protein_coding|RFC1|replication-ENSMOCP00000027609|ENSMOCG00000023036|ENSMOCT00000031517|protein_coding|Rfc1|replication	MA	0.0803074	0.321456	0.249824	9.921270000000001e-17	3306	171.701	3134.3		273	49.0973	223.903			0.09283179999999999	0.621269:0.804677:0.450984:0.699197:0.295506:1	0.630823(0.497731:0.394737:1)	-4674.76			
139	ENSMLUP00000005366|ENSMLUG00000005863|ENSMLUT00000005872|protein_coding|WRN|Werner-ENSMOCP00000014489|ENSMOCG00000013972|ENSMOCT00000018248|protein_coding|Wrn|Werner	MA	0.149506	0.43991	0.339856	1.3094799999999997e-22	4110	262.202	3847.8		590	98.5409	491.459			0.168033	1.22951:1.37024:0.889519:1.18621:0.345762:1	0.627372(0.516058:0.366058:1)	-6576.63			
140	ENSMLUP00000000511|ENSMLUG00000000563|ENSMLUT00000000565|protein_coding|STT3B|STT3-ENSMOCP00000025653|ENSMOCG00000021697|ENSMOCT00000029525|protein_coding|Stt3b|STT3	MA	0.024092500000000003	0.00434601	5.54358	0.0337553	2472	204.472	2267.53		54	0.864323	53.1357			0.0224591	0.479342:1.13858:0.550402:1.23338:0.39418:1	0.627023(0.478762:0.402306:1)	-3046.17			
141	ENSMLUP00000015592|ENSMLUG00000017093|ENSMLUT00000017100|protein_coding|CLSPN|claspin-ENSMOCP00000021621|ENSMOCG00000018907|ENSMOCT00000025458|protein_coding|Clspn|claspin	MA	0.122466	0.54487	0.22476300000000002	1.6092700000000002e-38	3918	222.66299999999998	3695.34		487	102.956	384.04400000000004			0.146472	2.13374:1.35755:0.597792:1.14764:0.564258:1	0.652501(0.57925:0.378254:1)	-5999.38			
142	ENSMLUP00000004382|ENSMLUG00000004798|ENSMLUT00000004811|protein_coding|ITCH|itchy-ENSMOCP00000016175|ENSMOCG00000015148|ENSMOCT00000019952|protein_coding|Itch|itchy	MA	0.014058100000000002	0.057976599999999996	0.242479	0.00076631	2448	158.564	2289.44		40	8.88683	31.1132			0.0169028	1.82029:2.13159:2.01152:2.29296:1.28728:1	0.634395(0.498162:0.405025:1)	-2951.48			
143	ENSMLUP00000008637|ENSMLUG00000009463|ENSMLUT00000009477|protein_coding|TONSL|tonsoku-ENSMOCP00000024130|ENSMOCG00000020644|ENSMOCT00000027990|protein_coding|Tonsl|tonsoku	MA	0.145493	0.374042	0.388975	1.24552e-18	4047	333.689	3713.31		570	106.971	463.029			0.16433699999999998	1.12288:2.08036:0.421059:0.950373:0.459911:1	0.701013(0.644552:0.458488:1)	-6519.47			
144	ENSMLUP00000013499|ENSMLUG00000014827|ENSMLUT00000014832|protein_coding|TMTC3|transmembrane-ENSMOCP00000007693|ENSMOCG00000007538|ENSMOCT00000009737|protein_coding|Tmtc3|transmembrane	MA	0.0431394	0.129923	0.33203699999999997	5.86887e-07	2745	218.44299999999998	2526.56		131	27.0638	103.936			0.0500455	3.92613:5.91526:1.67903:3.74904:0.793761:1	0.620219(0.518033:0.342623:1)	-3612.27			
145	ENSMLUP00000001319|ENSMLUG00000001435|ENSMLUT00000001438|protein_coding|DYRK1A|dual-ENSMOCP00000024825|ENSMOCG00000021125|ENSMOCT00000028689|protein_coding|Dyrk1a|dual	MA	0.006453199999999999	0.010001399999999999	0.6452319999999999	0.36443200000000003	2289	132.735	2156.27		15	1.3064200000000001	13.6936			0.00665895	0.214884:0.392279:0.522111:0.554285:0.38281:1	0.6481(0.526868:0.417431:1)	-2610.47			
146	ENSMLUP00000007582|ENSMLUG00000008293|ENSMLUT00000008309|protein_coding|KIAA1324|KIAA1324-ENSMOCP00000001864|ENSMOCG00000001434|ENSMOCT00000001958|protein_coding|5330417C22Rik|KIAA1324	MA	0.07587739999999998	0.2729	0.278041	1.49745e-13	3036	189.24200000000002	2846.76		242	46.6952	195.305			0.0881584	1.72924:1.78725:1.44312:1.72105:0.615273:1	0.648715(0.462451:0.483696:1)	-4365.74			
147	ENSMLUP00000005094|ENSMLUG00000005567|ENSMLUT00000005578|protein_coding|CCAR2|cell-ENSMOCP00000018826|ENSMOCG00000017002|ENSMOCT00000022632|protein_coding|Ccar2|cell	MA	0.0439731	0.0730659	0.601827	0.0289101	2748	272.38	2475.62		123	19.0111	103.98899999999999			0.046856699999999994	1.61781:1.64315:1.32436:1.64019:0.45958:1	0.687773(0.643559:0.41976:1)	-3636.18			
148	ENSMLUP00000011657|ENSMLUG00000012803|ENSMLUT00000012811|protein_coding|CDC5L|cell-ENSMOCP00000027425|ENSMOCG00000022910|ENSMOCT00000031329|protein_coding||cell	MA	0.013916999999999999	0.0289002	0.481555	0.0998617	2406	148.77100000000002	2257.23		35	4.21361	30.7864			0.0148435	1.92561:1.72623:1.32243:1.56856:0.177046:1	0.643599(0.556733:0.374065:1)	-2807.73			
149	ENSMLUP00000007405|ENSMLUG00000008092|ENSMLUT00000008110|protein_coding|CUL3|cullin-ENSMOCP00000011757|ENSMOCG00000012013|ENSMOCT00000015438|protein_coding|Cul3|cullin	MA	0.000474804	9.49609e-06	50.0	0.367879	2238	128.553	2109.45		1	0.00121735	0.998783			0.00044807699999999996	20.6784:30:20.6448:20.6448:0.01:1	0.608803(0.508043:0.318365:1)	-2436.01			
150	ENSMLUP00000000955|ENSMLUG00000001037|ENSMLUT00000001044|protein_coding|MARS|methionyl-tRNA-ENSMOCP00000010703|ENSMOCG00000010941|ENSMOCT00000014047|protein_coding|Mars|methionyl-tRNA	MA	0.0467756	0.0902125	0.518504	0.00417354	2691	244.829	2446.17		130	21.0337	108.96600000000001			0.050727499999999995	1.04126:1.01088:0.756893:0.977571:0.0944624:1	0.661836(0.575808:0.409699:1)	-3625.04			
151	ENSMLUP00000011390|ENSMLUG00000012512|ENSMLUT00000012515|protein_coding|ZBTB38|zinc-ENSMOCP00000019018|ENSMOCG00000017136|ENSMOCT00000022825|protein_coding|Zbtb38|zinc	MA	0.120781	0.42035600000000006	0.28733000000000003	9.832410000000001e-23	3567	222.1	3344.9		430	80.7167	349.283			0.139434	2.08674:2.10022:1.63856:1.98859:0.434612:1	0.644519(0.501262:0.432296:1)	-5523.25			
152	ENSMLUP00000012993|ENSMLUG00000014276|ENSMLUT00000014284|protein_coding|TEX15|testis-ENSMOCP00000024241|ENSMOCG00000020732|ENSMOCT00000028101|protein_coding|Tex15|testis	MA	0.313129	1.3068	0.239616	2.405009999999999e-172	7785	340.73	7444.27		2010	322.367	1687.63			0.356619	2.28898:1.92092:0.942834:1.49892:0.845664:1	0.611561(0.463391:0.371291:1)	-14250.0			
153	ENSMLUP00000007864|ENSMLUG00000008611|ENSMLUT00000008628|protein_coding|MAP3K11|mitogen-activated-ENSMOCP00000007391|ENSMOCG00000007193|ENSMOCT00000009298|protein_coding|Map3k11|mitogen-activated	MA	0.0267978	0.0662898	0.40425300000000003	0.0007660639999999999	2544	295.38599999999997	2248.61		76	18.6395	57.3605			0.031383299999999996	2.13488:2.1743:2.14517:2.19369:0.825572:1	0.721502(0.614976:0.549528:1)	-3215.62			
154	ENSMLUP00000009135|ENSMLUG00000010007|ENSMLUT00000010023|protein_coding|CLOCK|clock-ENSMOCP00000000997|ENSMOCG00000000757|ENSMOCT00000001031|protein_coding|Clock|clock	MA	0.036250599999999994	0.0253148	1.4319899999999999	0.410641	2529	196.80200000000002	2332.2		87	4.84145	82.1585			0.035399599999999996	0.401681:1.07583:0.182265:0.925919:0.0832513:1	0.64571(0.534401:0.402728:1)	-3203.5			
155	ENSMLUP00000012145|ENSMLUG00000013342|ENSMLUT00000013350|protein_coding|NPEPPS|aminopeptidase-ENSMOCP00000011387|ENSMOCG00000011600|ENSMOCT00000014943|protein_coding|Npepps|aminopeptidase	MA	0.0612372	0.126314	0.484803	0.00114024	2637	199.046	2437.95		164	23.638	140.362			0.06614930000000001	1.06776:1.03926:1.01514:1.134:0.709057:1	0.641259(0.5438:0.379977:1)	-3675.85			
156	ENSMLUP00000012437|ENSMLUG00000013658|ENSMLUT00000013664|protein_coding|ECT2|epithelial-ENSMOCP00000018682|ENSMOCG00000016900|ENSMOCT00000022488|protein_coding|Ect2|epithelial	MA	0.0469731	0.17586500000000002	0.267098	1.3261099999999999e-09	2733	183.25099999999998	2549.75		143	30.3198	112.68			0.0556154	1.93419:2.47478:1.51127:2.00558:0.910538:1	0.628796(0.497805:0.388584:1)	-3659.84			
157	ENSMLUP00000010924|ENSMLUG00000011980|ENSMLUT00000011994|protein_coding|TLK2|tousled-ENSMOCP00000009667|ENSMOCG00000009831|ENSMOCT00000012646|protein_coding|Tlk2|tousled	MA	0.011999899999999999	0.0585509	0.204948	0.00046353199999999995	2301	135.398	2165.6		33	7.713889999999999	25.2861			0.0147391	3.07196:1.81115:1.03698:1.68347:0.906099:1	0.634289(0.522164:0.380704:1)	-2710.96			
158	ENSMLUP00000022035|ENSMLUG00000000360|ENSMLUT00000027196|protein_coding|HSP90B1|heat-ENSMOCP00000007143|ENSMOCG00000006898|ENSMOCT00000008944|protein_coding|Hsp90b1|heat	MA	0.0180541	0.020176200000000002	0.894819	0.487737	2415	155.895	2259.11		43	3.07868	39.9213			0.018191099999999998	1.51655:1.20504:1.00716:1.55871:0.479294:1	0.61677(0.53354:0.31677:1)	-2830.2			
159	ENSMLUP00000000384|ENSMLUG00000000426|ENSMLUT00000000426|protein_coding|ZFYVE1|zinc-ENSMOCP00000027526|ENSMOCG00000022979|ENSMOCT00000031432|protein_coding|Zfyve1|zinc	MA	0.0173951	0.06577430000000001	0.264467	0.000114658	2331	175.372	2155.63		47	11.0568	35.9432			0.021034900000000002	1.10917:1.01493:0.773394:1.05083:0.16372:1	0.660661(0.537323:0.444659:1)	-2849.34			
160	ENSMLUP00000010274|ENSMLUG00000011274|ENSMLUT00000011275|protein_coding|NFATC4|nuclear-ENSMOCP00000015130|ENSMOCG00000014422|ENSMOCT00000018896|protein_coding|Nfatc4|nuclear	MA	0.0345955	0.053235199999999996	0.649861	0.186655	2601	233.201	2367.8		91	11.9763	79.0237			0.0362667	0.683008:1.2576:0.268478:0.762287:0.127441:1	0.732411(0.60842:0.588812:1)	-3286.14			
161	ENSMLUP00000002776|ENSMLUG00000003053|ENSMLUT00000003054|protein_coding|TOPORS|TOP1-ENSMOCP00000015310|ENSMOCG00000014556|ENSMOCT00000019080|protein_coding|Topors|topoisomerase	MA	0.0774481	0.49018100000000003	0.157999	8.530899999999999e-35	3102	170.273	2931.73		263	70.6914	192.30900000000003			0.100104	1.44649:1.58199:1.16531:1.33808:0.447913:1	0.646035(0.450193:0.487911:1)	-4412.32			
162	ENSMLUP00000009599|ENSMLUG00000010488|ENSMLUT00000010532|protein_coding|WDR24|WD-ENSMOCP00000000826|ENSMOCG00000000646|ENSMOCT00000000858|protein_coding|Wdr24|WD	MA	0.0255702	0.0344565	0.7421	0.371398	2370	226.607	2143.39		61	7.6067100000000005	53.3933			0.0264199	1.30983:1.13895:0.882828:1.38202:0.229958:1	0.668143(0.555063:0.449367:1)	-2962.58			
163	ENSMLUP00000012403|ENSMLUG00000013617|ENSMLUT00000013629|protein_coding|TMEM67|transmembrane-ENSMOCP00000011611|ENSMOCG00000011860|ENSMOCT00000015247|protein_coding|Tmem67|transmembrane	MA	0.086893	0.20836100000000002	0.41703100000000004	1.25029e-07	2961	239.30900000000003	2721.69		260	45.2729	214.727			0.09671010000000001	0.666861:1.93132:0.283766:1.38818:0.264624:1	0.631543(0.494428:0.400203:1)	-4312.86			
164	ENSMLUP00000010205|ENSMLUG00000011173|ENSMLUT00000011198|protein_coding|APP|amyloid-ENSMOCP00000022161|ENSMOCG00000019286|ENSMOCT00000026002|protein_coding|App|amyloid	MA	0.0237443	0.08982739999999999	0.264332	2.8439800000000002e-05	2310	151.776	2158.22		62	13.0286	48.9714			0.028086200000000002	0.359485:1.31741:0.825946:1.03125:0.997028:1	0.653896(0.594805:0.366883:1)	-2855.11			
165	ENSMLUP00000012483|ENSMLUG00000013699|ENSMLUT00000013715|protein_coding|EDEM3|ER-ENSMOCP00000026973|ENSMOCG00000022611|ENSMOCT00000030868|protein_coding|Edem3|ER	MA	0.05403430000000001	0.07182410000000002	0.752314	0.269129	2577	219.21900000000002	2357.78		136	14.9592	121.041			0.0555477	0.684279:1.22179:0.479039:1.28466:0.274448:1	0.646876(0.560536:0.380093:1)	-3458.02			
166	ENSMLUP00000001703|ENSMLUG00000001865|ENSMLUT00000001873|protein_coding|MSH3|mutS-ENSMOCP00000020990|ENSMOCG00000018492|ENSMOCT00000024818|protein_coding|Msh3|mutS	MA	0.113685	0.266473	0.42662700000000003	6.078819999999999e-09	3258	230.834	3027.17		363	55.0434	307.957			0.12451	1.5278:1.75752:1.12781:1.66901:0.533361:1	0.6283(0.512891:0.372007:1)	-4953.12			
167	ENSMLUP00000003308|ENSMLUG00000003626|ENSMLUT00000003634|protein_coding|MATN2|matrilin-ENSMOCP00000003162|ENSMOCG00000002507|ENSMOCT00000003381|protein_coding|Matn2|matrilin	MA	0.064453	0.169408	0.380461	7.82147e-06	2655	177.03599999999997	2477.96		175	27.6667	147.333			0.07145130000000001	0.914749:0.942257:0.713804:0.911879:0.184369:1	0.645574(0.520339:0.416384:1)	-3687.97			
168	ENSMLUP00000008564|ENSMLUG00000009396|ENSMLUT00000009397|protein_coding|ERCC4|ERCC-ENSMOCP00000025396|ENSMOCG00000021533|ENSMOCT00000029266|protein_coding|Ercc4|ERCC	MA	0.0629572	0.100483	0.626548	0.0253095	2733	245.39700000000002	2487.6		170	23.125	146.875			0.06632660000000001	0.80566:1.7809:0.358275:1.45151:0.2495:1	0.64764(0.556531:0.386389:1)	-3762.01			
169	ENSMLUP00000002757|ENSMLUG00000003027|ENSMLUT00000003033|protein_coding|DDX1|DEAD-box-ENSMOCP00000000326|ENSMOCG00000000257|ENSMOCT00000000353|protein_coding|Ddx1|DEAD-box	MA	0.015897	0.0294528	0.539744	0.0878769	2220	178.88099999999997	2041.12		37	5.1685099999999995	31.8315			0.0169892	1.28901:2.84834:0.90358:2.56791:0.598267:1	0.642342(0.558784:0.368243:1)	-2647.65			
170	ENSMLUP00000004626|ENSMLUG00000005061|ENSMLUT00000005072|protein_coding|MYBBP1A|MYB-ENSMOCP00000022867|ENSMOCG00000019759|ENSMOCT00000026715|protein_coding|Mybbp1a|MYB	MA	0.184113	0.286044	0.643651	0.00014285399999999998	3981	324.586	3656.41		642	77.8122	564.188			0.192424	1.09217:1.99126:0.198264:1.22464:0.278344:1	0.651846(0.581387:0.374152:1)	-6523.53			
171	ENSMLUP00000014864|ENSMLUG00000016307|ENSMLUT00000016313|protein_coding|PPARGC1A|PPARG-ENSMOCP00000008731|ENSMOCG00000008765|ENSMOCT00000011279|protein_coding|Ppargc1a|PPARG	MA	0.0323223	0.054019000000000005	0.59835	0.125446	2388	140.185	2247.81		77	7.26807	69.7319			0.0335959	0.87692:1.62377:0.964548:1.4915:0.594583:1	0.649288(0.485553:0.462312:1)	-2996.68			
172	ENSMLUP00000007800|ENSMLUG00000008539|ENSMLUT00000008555|protein_coding|USP28|ubiquitin-ENSMOCP00000019555|ENSMOCG00000017498|ENSMOCT00000023368|protein_coding|Usp28|ubiquitin	MA	0.110981	0.177	0.627011	0.00789973	3000	218.75	2781.25		313	34.8863	278.11400000000003			0.11579500000000001	0.967588:1.22859:0.89492:1.30073:0.579182:1	0.636667(0.5385:0.3715:1)	-4561.94			
173	ENSMLUP00000009849|ENSMLUG00000010767|ENSMLUT00000010805|protein_coding|SEL1L|SEL1L-ENSMOCP00000025652|ENSMOCG00000021690|ENSMOCT00000029524|protein_coding|Sel1l|SEL1L	MA	0.03390719999999999	0.06123630000000001	0.553711	0.0480176	2382	215.981	2166.02		83	12.6659	70.3341			0.0363852	0.945339:2.02914:0.363798:1.87828:0.229528:1	0.661419(0.593829:0.390428:1)	-3043.97			
174	ENSMLUP00000009390|ENSMLUG00000010300|ENSMLUT00000010305|protein_coding|PKD2|polycystin-ENSMOCP00000020089|ENSMOCG00000017862|ENSMOCT00000023908|protein_coding|Pkd2|polycystin	MA	0.0614342	0.17182	0.357549	2.84453e-07	2685	219.14700000000002	2465.85		175	34.8386	140.161			0.0704438	1.65911:1.86051:1.14888:1.62458:0.264021:1	0.644507(0.526816:0.406704:1)	-3725.98			
175	ENSMLUP00000008401|ENSMLUG00000009211|ENSMLUT00000009217|protein_coding|SLF1|SMC5-SMC6-ENSMOCP00000026450|ENSMOCG00000022249|ENSMOCT00000030326|protein_coding|Slf1|SMC5-SMC6	MA	0.101799	0.22929899999999998	0.443956	2.9412e-06	3147	195.84599999999998	2951.15		313	40.7029	272.297			0.109733	1.67222:1.73871:1.37051:1.64095:0.605048:1	0.613441(0.501907:0.338418:1)	-4676.91			
176	ENSMLUP00000008046|ENSMLUG00000008812|ENSMLUT00000008828|protein_coding|PPP1R10|protein-ENSMOCP00000008266|ENSMOCG00000008183|ENSMOCT00000010584|protein_coding|Ppp1r10|protein	MA	0.0378991	0.0870165	0.435539	0.00197377	2517	201.041	2315.96		100	16.6186	83.3814			0.0418222	1.06936:1.46945:1.0534:1.08552:0.572612:1	0.707787(0.620381:0.50298:1)	-3239.75			
177	ENSMLUP00000010042|ENSMLUG00000011007|ENSMLUT00000011018|protein_coding|MSH2|mutS-ENSMOCP00000004413|ENSMOCG00000003615|ENSMOCT00000004877|protein_coding|Msh2|mutS	MA	0.072808	0.0665364	1.09426	0.8896540000000001	2736	225.458	2510.54		185	14.0312	170.96900000000002			0.07229119999999999	1.29712:1.88061:1.15532:1.95258:0.63483:1	0.626645(0.542215:0.337719:1)	-3802.1			
178	ENSMLUP00000009667|ENSMLUG00000010584|ENSMLUT00000010607|protein_coding|MMS22L|MMS22-ENSMOCP00000018363|ENSMOCG00000016665|ENSMOCT00000022164|protein_coding|Mms22l|MMS22	MA	0.15516300000000002	0.213923	0.725325	0.012666799999999999	3579	335.07099999999997	3243.93		497	61.9537	435.046			0.160665	1.5081:2.50115:0.671015:1.95693:0.859173:1	0.631212(0.542714:0.35134:0.999581)	-5758.5			
179	ENSMLUP00000013884|ENSMLUG00000015233|ENSMLUT00000015242|protein_coding|MAP4K2|mitogen-activated-ENSMOCP00000003364|ENSMOCG00000002655|ENSMOCT00000003602|protein_coding|Map4k2|mitogen-activated	MA	0.0339659	0.0521966	0.6507310000000001	0.101799	2358	258.444	2099.56		82	13.044	68.956			0.035963999999999996	0.804669:1.2925:0.720109:1.32782:0.328918:1	0.681722(0.611323:0.433842:1)	-3038.44			
180	ENSMLUP00000008295|ENSMLUG00000009081|ENSMLUT00000009104|protein_coding|HDAC6|histone-ENSMOCP00000026774|ENSMOCG00000022461|ENSMOCT00000030663|protein_coding|Hdac6|histone	MA	0.138042	0.353914	0.390044	3.9009e-16	3408	300.22700000000003	3107.77		464	92.1091	371.89099999999996			0.157059	1.27776:1.70503:0.700843:1.29899:0.453923:1	0.684126(0.605634:0.446743:1)	-5451.89			
181	ENSMLUP00000002961|ENSMLUG00000003247|ENSMLUT00000003257|protein_coding|BRSK1|BR-ENSMOCP00000012731|ENSMOCG00000012734|ENSMOCT00000016470|protein_coding|Brsk1|BR	MA	0.0116155	0.0303681	0.38248899999999997	0.058569500000000004	2163	189.764	1973.24		28	5.62559	22.3744			0.0132607	3.02435:7.0488:4.52503:5.02829:1.73952:1	0.685622(0.571429:0.485437:1)	-2554.79			
182	ENSMLUP00000017964|ENSMLUG00000001267|ENSMLUT00000001268|protein_coding|LIG4|DNA-ENSMOCP00000021743|ENSMOCG00000019000|ENSMOCT00000025582|protein_coding|Lig4|DNA	MA	0.08786319999999999	0.17035699999999998	0.515759	0.0007970439999999999	2733	198.104	2534.9		233	30.6598	202.34			0.09384289999999999	0.89482:2.02883:0.438425:1.67495:0.235531:1	0.621295(0.513172:0.350714:1)	-3924.74			
183	ENSMLUP00000012492|ENSMLUG00000013714|ENSMLUT00000013725|protein_coding|USP13|ubiquitin-ENSMOCP00000016503|ENSMOCG00000015377|ENSMOCT00000020282|protein_coding|Usp13|ubiquitin	MA	0.0546187	0.0976841	0.559136	0.0248766	2421	181.018	2239.98		132	16.6689	115.331			0.05783869999999999	1.11832:1.35266:0.939089:1.34484:0.548655:1	0.645601(0.537794:0.399009:1)	-3288.69			
184	ENSMLUP00000004788|ENSMLUG00000005233|ENSMLUT00000005249|protein_coding||regulator-ENSMOCP00000007004|ENSMOCG00000006621|ENSMOCT00000008734|protein_coding|Rtel1|regulator	MA	0.16255899999999998	0.38806599999999997	0.41889499999999996	1.0385200000000001e-16	3627	323.42900000000003	3303.57		563	106.655	456.345			0.182668	1.39339:1.64153:0.849195:1.27246:0.331642:1	0.677557(0.587262:0.445409:1)	-5998.67			
185	ENSMLUP00000015551|ENSMLUG00000017053|ENSMLUT00000017057|protein_coding|HELQ|helicase,-ENSMOCP00000015048|ENSMOCG00000014354|ENSMOCT00000018814|protein_coding|Helq|helicase,	MA	0.11371500000000001	0.209448	0.542926	0.000125048	3141	237.71099999999998	2903.29		342	44.817	297.183			0.12095999999999998	2.02075:2.13636:1.56089:2.04667:0.465398:1	0.634352(0.54298:0.360076:1)	-4756.94			
186	ENSMLUP00000003434|ENSMLUG00000003763|ENSMLUT00000003768|protein_coding|RAD54L|RAD54-ENSMOCP00000002267|ENSMOCG00000001778|ENSMOCT00000002399|protein_coding|Rad54l|RAD54	MA	0.024858099999999998	0.0781703	0.318	0.000459172	2232	166.643	2065.36		62	12.5474	49.4526			0.0288384	1.27285:1.53575:0.947535:1.08046:0.238867:1	0.65121(0.543011:0.410618:1)	-2791.76			
187	ENSMLUP00000009662|ENSMLUG00000010587|ENSMLUT00000010600|protein_coding|KDM1A|lysine-ENSMOCP00000022517|ENSMOCG00000019521|ENSMOCT00000026362|protein_coding|Kdm1a|lysine	MA	0.0221282	0.019093000000000002	1.15897	0.9888709999999999	2154	179.187	1974.81		46	3.3398800000000004	42.6601			0.0218757	0.440451:1.08576:1.21096:1.18987:0.840506:1	0.661792(0.586351:0.399025:1)	-2652.06			
188	ENSMLUP00000020771|ENSMLUG00000016366|ENSMLUT00000023548|protein_coding|MAP3K10|mitogen-activated-ENSMOCP00000012230|ENSMOCG00000012394|ENSMOCT00000015966|protein_coding|Map3k10|mitogen-activated	MA	0.0595697	0.196391	0.303322	3.03496e-12	2721	287.116	2433.88		185	51.8023	133.19799999999998			0.0740069	1.44547:1.62651:0.991417:1.28162:0.262198:1	0.710217(0.610254:0.520397:1)	-3816.42			
189	ENSMLUP00000003193|ENSMLUG00000003502|ENSMLUT00000003510|protein_coding|ARNT|aryl-ENSMOCP00000002074|ENSMOCG00000001627|ENSMOCT00000002191|protein_coding|Arnt|aryl	MA	0.0384096	0.0212356	1.80873	0.186721	2328	228.21400000000003	2099.79		84	4.76135	79.2387			0.036726	0.42662:1.27347:0.429797:1.57298:0.0548811:1	0.667526(0.523196:0.479381:1)	-2968.85			
190	ENSMLUP00000005125|ENSMLUG00000005608|ENSMLUT00000005611|protein_coding|WDR48|WD-ENSMOCP00000005140|ENSMOCG00000004571|ENSMOCT00000005989|protein_coding|Wdr48|WD	MA	0.005089100000000001	0.0284923	0.17861300000000002	0.0062715	2025	124.30799999999999	1900.69		13	3.48431	9.51569			0.00652575	0.954562:4.58681:3.09504:3.19017:0.375598:1	0.634321(0.518519:0.384444:1)	-2303.05			
191	ENSMLUP00000003526|ENSMLUG00000003866|ENSMLUT00000003870|protein_coding|BRIP1|BRCA1-ENSMOCP00000020997|ENSMOCG00000018498|ENSMOCT00000024825|protein_coding|Brip1|BRCA1	MA	0.133863	0.619179	0.21619499999999997	1.1828999999999999e-43	3459	203.128	3255.87		478	107.04700000000001	370.95300000000003			0.162363	1.63041:1.61513:1.31933:1.43471:0.650865:1	0.634866(0.503469:0.401127:1)	-5536.54			
192	ENSMLUP00000007347|ENSMLUG00000008040|ENSMLUT00000008041|protein_coding|MAPK7|mitogen-activated-ENSMOCP00000020277|ENSMOCG00000018009|ENSMOCT00000024099|protein_coding|Mapk7|mitogen-activated	MA	0.041868999999999996	0.102708	0.40765300000000004	0.000171812	2421	254.683	2166.32		111	24.8463	86.1537			0.048269	1.27403:1.32018:0.941183:1.21012:0.161778:1	0.712309(0.635688:0.501239:1)	-3195.73			
193	ENSMLUP00000013351|ENSMLUG00000014672|ENSMLUT00000014674|protein_coding|FBXW7|F-box-ENSMOCP00000003733|ENSMOCG00000002987|ENSMOCT00000004013|protein_coding|Fbxw7|F-box	MA	0.017775299999999997	0.009648499999999999	1.84228	0.541806	2124	192.36900000000003	1931.63		36	1.8462599999999998	34.1537			0.0170392	1.44032:1.10285:0.8539:1.75372:0.18071:1	0.648776(0.544492:0.401836:1)	-2525.75			
194	ENSMLUP00000004712|ENSMLUG00000005163|ENSMLUT00000005164|protein_coding|FNIP2|folliculin-ENSMOCP00000019450|ENSMOCG00000017429|ENSMOCT00000023261|protein_coding|Fnip2|folliculin	MA	0.139015	0.310712	0.44740699999999994	6.52029e-11	3360	284.91900000000004	3075.08		449	77.0314	371.969			0.153574	1.47483:1.56627:1.1737:1.48256:0.548453:1	0.671429(0.554911:0.459375:1)	-5364.86			
