	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
238	ENSMLUP00000004553|ENSMLUG00000004994|ENSMLUT00000004993|protein_coding|BBS2|Bardet-Biedl-ENSMOCP00000026076|ENSMOCG00000021993|ENSMOCT00000029950|protein_coding|Bbs2|Bardet-Biedl	MA	0.050425599999999994	0.11109300000000001	0.45390600000000003	0.00374125	2163	152.155	2010.84		113	16.1459	96.8541			0.054693200000000004	1.75471:1.81749:1.48653:1.71361:0.549698:1	0.635042(0.527008:0.379501:0.998615)	-2896.69			
239	ENSMLUP00000012045|ENSMLUG00000013225|ENSMLUT00000013239|protein_coding|PTPRJ|protein-ENSMOCP00000023226|ENSMOCG00000020009|ENSMOCT00000027078|protein_coding|Ptprj|protein	MA	0.206735	0.372135	0.555538	9.35947e-07	3570	235.135	3334.86		639	71.9671	567.033			0.217629	1.23146:1.93277:0.725669:1.62803:0.395989:1	0.634901(0.47733:0.428212:0.99916)	-5995.53			
240	ENSMLUP00000021951|ENSMLUG00000002634|ENSMLUT00000002633|protein_coding|FZD1|frizzled-ENSMOCP00000005401|ENSMOCG00000004875|ENSMOCT00000006382|protein_coding|Fzd1|frizzled	MA	0.0104043	0.0249841	0.416434	0.0993622	1782	191.243	1590.76		21	4.70442	16.2956			0.011969	25.0341:26.1899:21.066:27.7941:7.97255:1	0.665546(0.542017:0.456303:0.998319)	-2142.19			
241	ENSMLUP00000017636|ENSMLUG00000026172|ENSMLUT00000025663|protein_coding|TRIL|TLR4-ENSMOCP00000001487|ENSMOCG00000001138|ENSMOCT00000001543|protein_coding|Tril|TLR4	MA	0.0759125	0.135546	0.560049	0.00174954	2364	279.87	2084.13		183	35.3927	147.607			0.08297239999999999	1.24876:1.41933:0.960635:1.25569:0.344863:1	0.710604(0.629911:0.503169:0.998733)	-3404.33			
242	ENSMLUP00000009774|ENSMLUG00000010723|ENSMLUT00000010723|protein_coding|MAPK8IP2|mitogen-activated-ENSMOCP00000019684|ENSMOCG00000017599|ENSMOCT00000023497|protein_coding|Mapk8ip2|mitogen-activated	MA	0.07332280000000001	0.268893	0.27268400000000004	8.344880000000001e-15	2415	222.287	2192.71		193	52.3057	140.694			0.09132389999999999	1.10451:1.06203:0.840039:1.07623:0.324291:1	0.709057(0.631514:0.496898:0.998759)	-3452.64			
243	ENSMLUP00000006101|ENSMLUG00000006680|ENSMLUT00000006683|protein_coding|PLS1|plastin-ENSMOCP00000001910|ENSMOCG00000001489|ENSMOCT00000002007|protein_coding|Pls1|plastin	MA	0.023376599999999997	0.0304745	0.7670859999999999	0.491947	1890	121.359	1768.64		44	3.6127	40.3873			0.023832299999999997	1.1495:2.16551:0.690706:1.6321:0.01:1	0.612784(0.514263:0.325674:0.998415)	-2271.38			
244	ENSMLUP00000000534|ENSMLUG00000000587|ENSMLUT00000000589|protein_coding|FMR1|fragile-ENSMOCP00000005699|ENSMOCG00000005190|ENSMOCT00000006818|protein_coding|Fmr1|fragile	MA	0.015859799999999997	0.026772300000000002	0.592395	0.191589	1845	127.946	1717.05		30	3.3519400000000004	26.6481			0.0166165	1.07698:0.905161:0.6335:0.9248:0.01:1	0.648268(0.545455:0.400974:0.998377)	-2168.11			
245	ENSMLUP00000004469|ENSMLUG00000004889|ENSMLUT00000004905|protein_coding|DCBLD2|discoidin,-ENSMOCP00000004477|ENSMOCG00000003711|ENSMOCT00000004977|protein_coding|Dcbld2|discoidin,	MA	0.0747686	0.176671	0.423209	1.2559000000000001e-05	2322	191.40400000000002	2130.6		179	31.3435	147.657			0.08316849999999999	2.09025:2.13497:1.68501:1.9965:0.515663:1	0.669032(0.546452:0.461935:0.99871)	-3332.44			
246	ENSMLUP00000003214|ENSMLUG00000003521|ENSMLUT00000003531|protein_coding|CACTIN|cactin,-ENSMOCP00000011745|ENSMOCG00000011992|ENSMOCT00000015419|protein_coding|Cactin|cactin,	MA	0.06705989999999999	0.192591	0.348198	5.95893e-07	2220	160.549	2059.45		154	28.1715	125.82799999999999			0.0761383	1.02816:1.0695:0.820844:1.05351:0.215098:1	0.654296(0.54251:0.421727:0.99865)	-3080.78			
247	ENSMLUP00000000303|ENSMLUG00000000333|ENSMLUT00000000332|protein_coding|NPLOC4|NPL4-ENSMOCP00000020140|ENSMOCG00000017904|ENSMOCT00000023960|protein_coding|Nploc4|NPL4	MA	0.0229012	0.0267642	0.855667	0.48832299999999995	1824	124.271	1699.73		41	3.2274700000000003	37.7725			0.0231644	1.26139:2.42489:1.64682:2.01193:0.439616:1	0.640668(0.527094:0.396552:0.998358)	-2245.18			
248	ENSMLUP00000005860|ENSMLUG00000006412|ENSMLUT00000006415|protein_coding|SH3RF1|SH3-ENSMOCP00000004145|ENSMOCG00000003320|ENSMOCT00000004482|protein_coding|Sh3rf1|SH3	MA	0.061541	0.0937207	0.6566420000000001	0.0557957	2232	226.71200000000002	2005.29		137	20.1232	116.87700000000001			0.0648096	1.78494:2.02267:1.17792:1.79844:0.131558:1	0.703803(0.589933:0.522819:0.998658)	-3024.25			
249	ENSMLUP00000013893|ENSMLUG00000015249|ENSMLUT00000015252|protein_coding|MEN1|menin-ENSMOCP00000023988|ENSMOCG00000020547|ENSMOCT00000027845|protein_coding|Men1|menin	MA	0.0160037	0.053676999999999996	0.298147	0.00458613	1830	148.55700000000002	1681.44		34	7.77216	26.2278			0.019061900000000003	1.53152:2.0524:1.00077:1.17262:0.235204:1	0.683852(0.611293:0.441899:0.998363)	-2233.12			
250	ENSMLUP00000012691|ENSMLUG00000013944|ENSMLUT00000013949|protein_coding|SMAD4|SMAD-ENSMOCP00000015787|ENSMOCG00000014880|ENSMOCT00000019559|protein_coding|Smad4|SMAD	MA	0.00128992	3.75642e-05	34.3391	0.445258	1656	108.39	1547.61		2	0.00407083	1.99593			0.00120795	0.01:0.01:0.172589:0.215795:0.01:1	0.681435(0.583183:0.462929:0.998192)	-1849.16			
251	ENSMLUP00000011191|ENSMLUG00000012285|ENSMLUT00000012290|protein_coding|PARP1|poly(ADP-ribose)-ENSMOCP00000014984|ENSMOCG00000014315|ENSMOCT00000018748|protein_coding|Parp1|poly(ADP-ribose)	MA	0.157083	0.229609	0.684133	0.0252992	2700	179.02200000000002	2520.98		379	35.6407	343.35900000000004			0.161892	0.965967:0.984798:0.870364:1.0632:0.531854:1	0.637222(0.534444:0.377222:1)	-4338.61			
252	ENSMLUP00000015356|ENSMLUG00000016838|ENSMLUT00000016848|protein_coding|ENPP1|ectonucleotide-ENSMOCP00000014591|ENSMOCG00000014029|ENSMOCT00000018351|protein_coding|Enpp1|ectonucleotide	MA	0.141209	0.23018400000000003	0.6134609999999999	0.00243797	2673	208.512	2464.49		346	41.9355	304.064			0.148149	1.05926:1.45361:0.651797:1.67915:0.275429:1	0.633595(0.508408:0.393498:0.998879)	-4213.97			
253	ENSMLUP00000006325|ENSMLUG00000006924|ENSMLUT00000006921|protein_coding|KLHL22|kelch-ENSMOCP00000022345|ENSMOCG00000019418|ENSMOCT00000026189|protein_coding|Klhl22|kelch	MA	0.031691500000000004	0.0125706	2.52108	0.20709499999999997	1899	156.661	1742.34		55	1.8940299999999999	53.106			0.030114099999999998	0.6562:2.47986:0.673104:1.61609:0.193077:1	0.657466(0.57571:0.398265:0.998423)	-2399.32			
254	ENSMLUP00000003831|ENSMLUG00000004197|ENSMLUT00000004209|protein_coding|ADAM15|ADAM-ENSMOCP00000009120|ENSMOCG00000009206|ENSMOCT00000011867|protein_coding|Adam15|ADAM	MA	0.110892	0.395992	0.280035	3.0960000000000003e-21	2574	213.68900000000002	2360.31		303	74.0261	228.97400000000002			0.13455999999999999	0.881923:1.77914:0.471922:0.733263:0.388292:1	0.717695(0.633295:0.520955:0.998836)	-4009.17			
255	ENSMLUP00000000866|ENSMLUG00000000943|ENSMLUT00000000948|protein_coding|TKT|transketolase-ENSMOCP00000008937|ENSMOCG00000009002|ENSMOCT00000011578|protein_coding|Tkt|transketolase	MA	0.026005700000000003	0.04498080000000001	0.57815	0.12096900000000001	1866	169.02700000000002	1696.97		50	7.348160000000001	42.6518			0.0277245	1.3193:3.53803:1.68711:3.01819:0.207896:1	0.659176(0.555377:0.423756:0.998395)	-2304.04			
256	ENSMLUP00000022476|ENSMLUG00000023677|ENSMLUT00000027821|protein_coding|TEC|tec-ENSMOCP00000015970|ENSMOCG00000014997|ENSMOCT00000019744|protein_coding|Tec|tec	MA	0.0158074	0.05339680000000001	0.296036	0.00342278	1755	117.384	1637.62		31	6.0429	24.9571			0.0183215	2.05981:1.7011:1.78946:2.05915:0.529625:1	0.622582(0.488055:0.381399:0.998294)	-2119.85			
257	ENSMLUP00000004512|ENSMLUG00000004946|ENSMLUT00000004950|protein_coding|RINT1|RAD50-ENSMOCP00000009745|ENSMOCG00000009936|ENSMOCT00000012754|protein_coding|Rint1|RAD50	MA	0.0797693	0.118719	0.671916	0.0731418	2295	175.489	2119.51		174	19.0889	154.911			0.0827476	0.875278:2.59682:0.319221:1.63443:1.45566:1	0.627502(0.549608:0.334204:0.998695)	-3265.28			
258	ENSMLUP00000000248|ENSMLUG00000000271|ENSMLUT00000000270|protein_coding|DPYSL2|dihydropyrimidinase-related-ENSMOCP00000017832|ENSMOCG00000016303|ENSMOCT00000021625|protein_coding|Dpysl2|dihydropyrimidinase	MA	0.0131721	0.0422975	0.311415	0.016896400000000002	1716	142.558	1573.44		26	5.85963	20.1404			0.0155917	3.0855:3.63536:3.81848:3.82388:1.36409:1	0.660558(0.545375:0.438045:0.998255)	-2024.93			
259	ENSMLUP00000006287|ENSMLUG00000006872|ENSMLUT00000006882|protein_coding|PRKCB|protein-ENSMOCP00000022054|ENSMOCG00000019203|ENSMOCT00000025895|protein_coding|Prkcb|protein	MA	0.0246973	0.019622	1.25865	0.909803	1773	79.38600000000001	1693.61		42	1.50797	40.492			0.024470099999999998	0.681659:2.37604:0.915754:1.00813:0.553314:1	0.624437(0.511824:0.362331:0.999155)	-2178.04			
260	ENSMLUP00000013349|ENSMLUG00000014668|ENSMLUT00000014672|protein_coding|NFATC2|nuclear-ENSMOCP00000000308|ENSMOCG00000000259|ENSMOCT00000000335|protein_coding|Nfatc2|nuclear	MA	0.0644507	0.171699	0.375371	4.8021e-06	2097	180.541	1916.46		142	28.4877	113.512			0.0736842	1.43552:1.68597:1.20405:1.52547:0.484996:1	0.688841(0.58083:0.485694:1)	-2927.56			
261	ENSMLUP00000006780|ENSMLUG00000007408|ENSMLUT00000007429|protein_coding|APPL2|adaptor-ENSMOCP00000005618|ENSMOCG00000005125|ENSMOCT00000006700|protein_coding|Appl2|adaptor	MA	0.0415392	0.131139	0.316756	4.11575e-05	1986	143.347	1842.65		90	17.7454	72.2546			0.048006400000000005	0.864834:2.57631:0.785483:1.69241:0.741726:1	0.640774(0.555053:0.368778:0.998492)	-2595.96			
262	ENSMLUP00000012371|ENSMLUG00000013588|ENSMLUT00000013595|protein_coding|EYA1|EYA-ENSMOCP00000007977|ENSMOCG00000007882|ENSMOCT00000010163|protein_coding|Eya1|EYA	MA	0.012854599999999999	0.04114980000000001	0.31238699999999997	0.0141556	1758	105.175	1652.82		25	4.23072	20.7693			0.0145475	1.44418:3.34288:1.13448:1.98901:0.01:1	0.66326(0.501704:0.489779:0.998296)	-2062.89			
263	ENSMLUP00000015412|ENSMLUG00000016910|ENSMLUT00000016911|protein_coding|C6|complement-ENSMOCP00000016088|ENSMOCG00000015087|ENSMOCT00000019863|protein_coding|C6|complement	MA	0.172762	0.44825699999999996	0.385409	6.70198e-13	2799	167.428	2631.57		438	62.0597	375.94			0.18924100000000002	0.812075:0.754074:0.633867:0.83455:0.364082:1	0.634368(0.467345:0.436831:0.998929)	-4617.7			
264	ENSMLUP00000006692|ENSMLUG00000007330|ENSMLUT00000007333|protein_coding|FYN|FYN-ENSMOCP00000021397|ENSMOCG00000018772|ENSMOCT00000025229|protein_coding|Fyn|FYN	MA	0.0006715919999999999	1.4214500000000001e-05	47.247	0.367879	1611	108.70700000000001	1502.29		1	0.00152919	0.9984709999999999			0.0006272340000000001	20.3759:30:20.3415:20.3415:0.01:1	0.645291(0.530669:0.407063:0.998141)	-1798.82			
265	ENSMLUP00000013774|ENSMLUG00000015119|ENSMLUT00000015122|protein_coding|KARS|lysyl-tRNA-ENSMOCP00000011571|ENSMOCG00000011829|ENSMOCT00000015195|protein_coding|Kars|lysyl-tRNA	MA	0.033899	0.0757695	0.447396	0.018136700000000002	1866	132.10399999999998	1733.9		66	9.60394	56.3961			0.03686319999999999	1.48423:1.88584:1.01187:1.53606:0.0602074:1	0.629749(0.530498:0.360353:0.998395)	-2373.1			
266	ENSMLUP00000004210|ENSMLUG00000004622|ENSMLUT00000004625|protein_coding|FUT8|fucosyltransferase-ENSMOCP00000026233|ENSMOCG00000022113|ENSMOCT00000030108|protein_coding|Fut8|fucosyltransferase	MA	0.0163012	0.0733592	0.22221100000000002	0.000530654	1725	104.185	1620.82		33	7.404139999999999	25.5959			0.019747400000000002	0.938363:0.937652:0.663073:0.697682:0.238405:1	0.638889(0.544271:0.374132:0.998264)	-2094.06			
267	ENSMLUP00000004707|ENSMLUG00000005156|ENSMLUT00000005159|protein_coding|KLHL6|kelch-ENSMOCP00000010092|ENSMOCG00000010299|ENSMOCT00000013219|protein_coding|Klhl6|kelch	MA	0.027988	0.11142200000000001	0.25119	1.41783e-05	1857	134.299	1722.7		61	14.4478	46.5522			0.0340219	1.76473:2.0917:1.604:1.65435:0.513471:1	0.63414(0.537097:0.366935:0.998387)	-2372.04			
268	ENSMLUP00000013358|ENSMLUG00000014676|ENSMLUT00000014682|protein_coding|ZMYND11|zinc-ENSMOCP00000003466|ENSMOCG00000002771|ENSMOCT00000003713|protein_coding|Zmynd11|zinc	MA	0.00316973	6.69243e-05	47.3629	0.485104	1644	65.997	1578.0		5	0.00441128	4.99559			0.00304517	0.708162:1.14012:0.535781:0.568271:0.01:1	0.612629(0.477231:0.362477:0.998179)	-1816.07			
269	ENSMLUP00000005568|ENSMLUG00000006092|ENSMLUT00000006099|protein_coding|MPO|myeloperoxidase-ENSMOCP00000026367|ENSMOCG00000022201|ENSMOCT00000030243|protein_coding|Mpo|myeloperoxidase	MA	0.0833586	0.173289	0.48103900000000005	0.000213048	2154	197.236	1956.76		181	31.3564	149.644			0.0915933	0.51304:1.29957:0.149318:0.87657:0.136393:1	0.661103(0.53338:0.450626:0.999305)	-3132.18			
270	ENSMLUP00000001716|ENSMLUG00000001883|ENSMLUT00000001886|protein_coding|TBC1D23|TBC1-ENSMOCP00000018280|ENSMOCG00000016619|ENSMOCT00000022081|protein_coding|Tbc1d23|TBC1	MA	0.0266802	0.078429	0.340183	0.00227406	1794	124.08200000000001	1669.92		52	9.32192	42.6781			0.0302594	0.929905:1.45002:0.87857:1.56056:0.56698:1	0.621592(0.509182:0.357262:0.998331)	-2233.81			
271	ENSMLUP00000013758|ENSMLUG00000015097|ENSMLUT00000015105|protein_coding||toll-ENSMOCP00000017483|ENSMOCG00000016071|ENSMOCT00000021272|protein_coding|Tlr9|twinfilin-2	MA	0.21838600000000002	0.11488499999999999	1.9009099999999999	1.6841199999999997e-05	3078	369.25300000000004	2708.75		525	35.1297	489.87			0.205969	0.611786:1.62269:0.317089:1.50629:0.297273:1	0.659194(0.565302:0.412281:1)	-5194.2			
272	ENSMLUP00000000554|ENSMLUG00000000609|ENSMLUT00000000612|protein_coding||complement-ENSMOCP00000001760|ENSMOCG00000001320|ENSMOCT00000001844|protein_coding||complement	MA	0.0939164	0.1443	0.650842	0.0470198	2247	165.989	2081.01		200	21.8349	178.165			0.0976382	1.02162:1.07438:0.841272:1.05283:0.282068:1	0.654(0.548667:0.414:0.999333)	-3298.9			
273	ENSMLUP00000012115|ENSMLUG00000013311|ENSMLUT00000013317|protein_coding|PAK1|p21-ENSMOCP00000012963|ENSMOCG00000012909|ENSMOCT00000016706|protein_coding|Pak1|p21	MA	0.00598175	0.021566	0.27737	0.126627	1632	93.0779	1538.92		11	1.96923	9.03077			0.00687057	0.818778:3.04916:1.29455:1.74742:1.65316:1	0.636391(0.522936:0.388073:0.998165)	-1843.99			
274	ENSMLUP00000016361|ENSMLUG00000017664|ENSMLUT00000017668|protein_coding|KLHL31|kelch-ENSMOCP00000006661|ENSMOCG00000006334|ENSMOCT00000008226|protein_coding|Klhl31|kelch	MA	0.043883899999999997	0.0811057	0.541071	0.034042699999999995	1902	146.717	1755.28		85	11.3739	73.6261			0.0467552	1.42178:1.51754:1.14891:1.4111:0.248147:1	0.646982(0.522047:0.420472:0.998425)	-2504.84			
275	ENSMLUP00000008758|ENSMLUG00000009613|ENSMLUT00000009612|protein_coding|CPNE6|copine-ENSMOCP00000025392|ENSMOCG00000021526|ENSMOCT00000029262|protein_coding|Cpne6|copine	MA	0.0129167	0.0189992	0.679852	0.337873	1671	142.179	1528.82		22	2.64731	19.3527			0.013434200000000002	3.1347:3.57166:3.97289:4.1107:2.12815:1	0.6592(0.545699:0.433692:0.998208)	-1994.3			
276	ENSMLUP00000022125|ENSMLUG00000011483|ENSMLUT00000011478|protein_coding|FEM1A|fem-1-ENSMOCP00000002087|ENSMOCG00000001639|ENSMOCT00000002205|protein_coding||fem-1	MA	0.054068899999999996	0.09032330000000001	0.598615	0.042796499999999994	1959	192.44400000000002	1766.56		107	16.4741	90.5259			0.0576303	0.529362:1.11099:0.51835:1.02527:0.261499:1	0.679664(0.616208:0.424312:0.998471)	-2664.16			
277	ENSMLUP00000007128|ENSMLUG00000007808|ENSMLUT00000007805|protein_coding|LGI1|leucine-ENSMOCP00000026698|ENSMOCG00000022416|ENSMOCT00000030583|protein_coding|Lgi1|leucine	MA	0.014542700000000002	0.064172	0.22662100000000002	0.00226307	1671	85.3528	1585.65		28	5.37421	22.6258			0.0170778	1.55862:1.72536:1.3315:1.52409:0.30201:1	0.60006(0.44086:0.361111:0.998208)	-1994.21			
278	ENSMLUP00000005930|ENSMLUG00000006499|ENSMLUT00000006494|protein_coding|MINAR1|membrane-ENSMOCP00000010632|ENSMOCG00000010871|ENSMOCT00000013945|protein_coding|Minar1|membrane	MA	0.136072	0.5834090000000001	0.233235	6.052699999999999e-32	2730	175.32	2554.68		374	85.0272	288.973			0.164799	0.59403:1.22252:0.0947531:0.700646:0.293493:1	0.664654(0.540615:0.454446:0.998902)	-4315.23			
279	ENSMLUP00000006306|ENSMLUG00000006906|ENSMLUT00000006902|protein_coding|NUAK1|NUAK-ENSMOCP00000020691|ENSMOCG00000018296|ENSMOCT00000024515|protein_coding|Nuak1|NUAK	MA	0.0533911	0.26208000000000004	0.20372	3.2173000000000003e-13	1983	135.864	1847.14		121	32.0983	88.9017			0.06768930000000001	1.15826:1.49252:0.945268:1.35565:0.510788:1	0.651309(0.518127:0.437311:0.998489)	-2710.68			
280	ENSMLUP00000000940|ENSMLUG00000001028|ENSMLUT00000001029|protein_coding|PTPN6|protein-ENSMOCP00000019969|ENSMOCG00000017778|ENSMOCT00000023784|protein_coding|Ptpn6|protein	MA	0.0333841	0.07784400000000001	0.428859	0.0130911	1782	124.904	1657.1		62	9.26802	52.732			0.0365004	0.42218:1.57138:0.316059:1.48824:0.323774:1	0.635014(0.523529:0.383193:0.998319)	-2253.45			
281	ENSMLUP00000009897|ENSMLUG00000010836|ENSMLUT00000010858|protein_coding|MTM1|myotubularin-ENSMOCP00000005027|ENSMOCG00000004405|ENSMOCT00000005811|protein_coding|Mtm1|myotubularin	MA	0.042729699999999995	0.0529711	0.806662	0.459634	1809	112.705	1696.29		75	5.707409999999999	69.2926			0.043367800000000005	0.90366:0.978393:0.716122:0.929097:0.22242:1	0.617826(0.480132:0.375:0.998344)	-2356.8			
282	ENSMLUP00000014661|ENSMLUG00000016087|ENSMLUT00000016093|protein_coding|RYK|receptor-ENSMOCP00000020086|ENSMOCG00000017870|ENSMOCT00000023905|protein_coding|Ryk|receptor	MA	0.00711472	0.0380918	0.186778	0.0119505	1602	61.9688	1540.03		13	2.30424	10.6958			0.00831298	0.255347:3.16295:0.358988:0.58274:0.01:1	0.629595(0.525234:0.365421:0.998131)	-1852.51			
283	ENSMLUP00000015115|ENSMLUG00000016574|ENSMLUT00000016589|protein_coding|PDE4D|phosphodiesterase-ENSMOCP00000021751|ENSMOCG00000019003|ENSMOCT00000025590|protein_coding|Pde4d|phosphodiesterase	MA	0.0386028	0.0453208	0.851767	0.615507	1752	120.48100000000001	1631.52		66	5.26553	60.7345			0.0390647	1.00967:1.01335:1.11214:1.26628:0.747893:1	0.640456(0.570085:0.352991:0.998291)	-2251.93			
284	ENSMLUP00000015731|ENSMLUG00000017255|ENSMLUT00000017259|protein_coding|TSHR|thyroid-ENSMOCP00000018220|ENSMOCG00000016576|ENSMOCT00000022018|protein_coding|Tshr|thyroid	MA	0.0747452	0.187953	0.39768000000000003	3.53236e-05	2085	140.388	1944.61		160	24.583000000000002	135.417			0.0823677	1.3399:2.69746:0.704837:1.70257:0.604962:1	0.610872(0.477011:0.35704:0.998563)	-2972.69			
285	ENSMLUP00000004830|ENSMLUG00000005292|ENSMLUT00000005293|protein_coding|FOXM1|forkhead-ENSMOCP00000026600|ENSMOCG00000022353|ENSMOCT00000030480|protein_coding|Foxm1|forkhead	MA	0.0892183	0.238019	0.374837	1.72179e-08	2277	191.40200000000002	2085.6		209	41.1063	167.894			0.101726	1.12328:1.42739:0.770098:1.10035:0.467268:1	0.67807(0.560526:0.475:0.998684)	-3353.23			
286	ENSMLUP00000015934|ENSMLUG00000017476|ENSMLUT00000017481|protein_coding|KPNA6|karyopherin-ENSMOCP00000015748|ENSMOCG00000014850|ENSMOCT00000019520|protein_coding|Kpna6|karyopherin	MA	0.00737303	0.010162899999999999	0.725482	0.351734	1608	109.43700000000001	1498.56		12	1.0974700000000002	10.9025			0.00756291	1.09087:1.14131:0.972431:0.949795:0.542025:1	0.639665(0.539106:0.38175:0.998138)	-1854.43			
287	ENSMLUP00000009550|ENSMLUG00000010485|ENSMLUT00000010477|protein_coding|NR1D1|nuclear-ENSMOCP00000002993|ENSMOCG00000002380|ENSMOCT00000003196|protein_coding|Nr1d1|nuclear	MA	0.0456077	0.0580321	0.785904	0.387961	1821	137.395	1683.6		81	7.61976	73.3802			0.0465451	0.87579:0.839459:0.720031:0.821248:0.309981:1	0.670779(0.520559:0.493421:0.998355)	-2396.47			
288	ENSMLUP00000003738|ENSMLUG00000004081|ENSMLUT00000004102|protein_coding|TRPM4|transient-ENSMOCP00000021766|ENSMOCG00000019009|ENSMOCT00000025605|protein_coding|Trpm4|transient	MA	0.13226400000000002	0.13367	0.9894809999999999	0.9254020000000001	2457	314.41	2142.59		289	37.3243	251.676			0.132444	0.670974:1.5542:0.427565:1.2816:0.364359:1	0.679284(0.589744:0.448107:1)	-3848.96			
289	ENSMLUP00000014840|ENSMLUG00000016284|ENSMLUT00000016286|protein_coding|CRY1|cryptochrome-ENSMOCP00000010857|ENSMOCG00000011094|ENSMOCT00000014253|protein_coding|Cry1|cryptochrome	MA	0.0274089	0.06856330000000001	0.39976100000000003	0.010458499999999999	1740	137.81	1602.19		51	9.030330000000001	41.9697			0.030668400000000002	0.931628:1.53516:0.645346:1.17241:0.139182:1	0.652897(0.523236:0.437177:0.998279)	-2200.84			
290	ENSMLUP00000014298|ENSMLUG00000015691|ENSMLUT00000015697|protein_coding|SLC6A3|solute-ENSMOCP00000000901|ENSMOCG00000000701|ENSMOCT00000000933|protein_coding|Slc6a3|solute	MA	0.053520000000000005	0.0626	0.854951	0.48895500000000003	1857	191.62900000000002	1665.37		96	11.3879	84.6121			0.054457000000000005	1.10326:1.28501:0.810762:1.31264:0.289053:1	0.642742(0.516935:0.412903:0.998387)	-2511.16			
291	ENSMLUP00000011782|ENSMLUG00000012948|ENSMLUT00000012953|protein_coding|CPNE9|copine-ENSMOCP00000003540|ENSMOCG00000002818|ENSMOCT00000003798|protein_coding|Cpne9|copine	MA	0.018909099999999998	0.0819795	0.23065700000000003	0.000372062	1659	106.934	1552.07		37	8.510069999999999	28.4899			0.022974500000000002	1.33349:1.07551:1.13955:1.14967:0.858031:1	0.637485(0.518953:0.395307:0.998195)	-2037.83			
292	ENSMLUP00000008412|ENSMLUG00000009230|ENSMLUT00000009230|protein_coding|C1R|complement-ENSMOCP00000023808|ENSMOCG00000020420|ENSMOCT00000027664|protein_coding||complement	MA	0.0964461	0.22098299999999998	0.43643999999999994	4.9370600000000005e-05	2115	137.22	1977.78		199	27.2958	171.704			0.104526	1.237:1.27546:0.981233:1.31835:0.272771:1	0.63763(0.51983:0.394476:0.998584)	-3138.15			
293	ENSMLUP00000010631|ENSMLUG00000011673|ENSMLUT00000011669|protein_coding|TBX2|T-box-ENSMOCP00000027515|ENSMOCG00000022969|ENSMOCT00000031421|protein_coding|Tbx2|T-box	MA	0.0674273	0.08918279999999999	0.756057	0.253706	2022	226.213	1795.79		133	18.9947	114.005			0.0698612	1.28192:1.75827:0.896109:1.67638:0.665883:1	0.724444(0.616296:0.558519:0.998519)	-2782.45			
294	ENSMLUP00000014673|ENSMLUG00000016101|ENSMLUT00000016105|protein_coding||TBC1-ENSMOCP00000015481|ENSMOCG00000014669|ENSMOCT00000019253|protein_coding|Tbc1d24|TBC1	MA	0.032043	0.037401800000000006	0.856722	0.61407	1686	145.486	1540.51		53	5.26231	47.7377			0.032505400000000004	1.66539:1.91129:1.19411:1.70207:0.0621295:1	0.642096(0.534636:0.393428:0.998224)	-2157.68			
295	ENSMLUP00000008817|ENSMLUG00000009682|ENSMLUT00000009674|protein_coding|TRAF3|TNF-ENSMOCP00000019943|ENSMOCG00000017772|ENSMOCT00000023758|protein_coding|Traf3|TNF	MA	0.029112700000000002	0.000582254	50.0	0.05448769999999999	1701	125.60700000000001	1575.39		45	0.071643	44.9284			0.027005900000000003	0.909711:1.11097:0.73116:1.20855:0.078407:1	0.628228(0.514965:0.371479:0.998239)	-2111.07			
296	ENSMLUP00000018950|ENSMLUG00000023783|ENSMLUT00000024634|protein_coding|SYVN1|synoviolin-ENSMOCP00000014889|ENSMOCG00000014259|ENSMOCT00000018653|protein_coding|Syvn1|synoviolin	MA	0.034350900000000004	0.0183609	1.87087	0.30385999999999996	1755	227.015	1527.98		55	4.04639	50.9536			0.032282599999999995	0.321069:1.69785:0.187092:1.19659:0.30163:1	0.690233(0.583475:0.489779:0.997445)	-2224.89			
297	ENSMLUP00000003807|ENSMLUG00000004180|ENSMLUT00000004183|protein_coding|EDEM2|ER-ENSMOCP00000025959|ENSMOCG00000021913|ENSMOCT00000029833|protein_coding|Edem2|ER	MA	0.0360895	0.025813	1.39811	0.653518	1734	171.54	1562.46		59	4.295719999999999	54.7043			0.0350728	1.81048:1.83412:1.34392:1.9361:0.0486415:1	0.658607(0.568221:0.409326:0.998273)	-2236.12			
298	ENSMLUP00000005637|ENSMLUG00000006168|ENSMLUT00000006172|protein_coding|MASP1|mannan-ENSMOCP00000014085|ENSMOCG00000013690|ENSMOCT00000017841|protein_coding|Masp1|mannan	MA	0.0916067	0.473022	0.193663	6.24937e-20	2097	105.85	1991.15		207	44.5832	162.417			0.11085899999999999	1.56961:2.12436:1.19675:1.30895:0.673477:1	0.634286(0.498571:0.405714:0.998571)	-3144.88			
