	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
249	ENSMLUP00000017354|ENSMLUG00000025041|ENSMLUT00000024563|protein_coding|USP10|ubiquitin-ENSMUGP00000009299|ENSMUGG00000008298|ENSMUGT00000010921|protein_coding|Usp10|ubiquitin	MA	0.0785031	0.250802	0.313008	1.15602e-10	2370	179.96900000000002	2190.03		199	41.3809	157.619			0.09158689999999998	1.97511:1.88162:1.36071:1.70478:0.220827:1	0.65865(0.559494:0.416456:1)	-3422.31			
250	ENSMLUP00000011191|ENSMLUG00000012285|ENSMLUT00000012290|protein_coding|PARP1|poly(ADP-ribose)-ENSMUGP00000032143|ENSMUGG00000026731|ENSMUGT00000036810|protein_coding|Parp1|poly(ADP-ribose)	MA	0.16118	0.215757	0.747041	0.0762961	2700	179.615	2520.39		385	33.5289	351.471			0.16480999999999998	0.899391:0.955333:0.834205:1.03843:0.553336:1	0.637222(0.534444:0.377222:1)	-4356.29			
251	ENSMLUP00000013224|ENSMLUG00000014530|ENSMLUT00000014536|protein_coding|REST|RE1-ENSMUGP00000015141|ENSMUGG00000013069|ENSMUGT00000017564|protein_coding|Rest|RE1	MA	0.11661400000000001	0.504545	0.23112600000000003	5.321e-26	2814	159.869	2654.13		335	69.2557	265.744			0.138653	2.60105:1.92383:0.873878:1.62997:0.607256:1	0.650142(0.544243:0.406183:1)	-4280.23			
252	ENSMLUP00000010360|ENSMLUG00000011353|ENSMLUT00000011369|protein_coding|DTL|denticleless-ENSMUGP00000021538|ENSMUGG00000018121|ENSMUGT00000024737|protein_coding|Dtl|denticleless	MA	0.0655254	0.355054	0.184551	1.71565e-19	2184	146.99200000000002	2037.01		162	45.5376	116.462			0.0850118	1.44249:1.57053:1.17951:1.39988:0.40617:1	0.66163(0.471154:0.513736:1)	-3075.0			
253	ENSMLUP00000013893|ENSMLUG00000015249|ENSMLUT00000015252|protein_coding|MEN1|menin-ENSMUGP00000023932|ENSMUGG00000019972|ENSMUGT00000027437|protein_coding|Men1|menin	MA	0.0162974	0.0645389	0.252521	0.000531435	1827	130.668	1696.33		35	8.18097	26.819000000000003			0.0197476	1.06968:2.33772:0.667077:0.951027:0.377701:1	0.686097(0.614943:0.44335:1)	-2231.08			
254	ENSMLUP00000015085|ENSMLUG00000016560|ENSMLUT00000016556|protein_coding|ZBTB1|zinc-ENSMUGP00000002247|ENSMUGG00000002106|ENSMUGT00000002705|protein_coding|Zbtb1|zinc	MA	0.0391607	0.16058	0.243871	8.16182e-06	1932	99.5743	1832.43		81	14.7599	66.2401			0.045418599999999996	1.68979:1.95941:1.40313:1.82292:0.358853:1	0.620413(0.475969:0.386047:0.999225)	-2493.34			
255	ENSMLUP00000008253|ENSMLUG00000009039|ENSMLUT00000009059|protein_coding|NPC1L1|NPC1-ENSMUGP00000026602|ENSMUGG00000022170|ENSMUGT00000030493|protein_coding|Npc1l1|NPC1	MA	0.25559899999999997	0.354283	0.721456	0.00034273400000000003	3801	410.82800000000003	3390.17		812	116.77600000000001	695.2239999999999			0.26626500000000003	0.686834:1.67251:0.582365:1.3419:0.411367:1	0.677848(0.564325:0.469219:1)	-6826.07			
256	ENSMLUP00000000855|ENSMLUG00000000929|ENSMLUT00000000936|protein_coding|PRKCD|protein-ENSMUGP00000032285|ENSMUGG00000026863|ENSMUGT00000036990|protein_coding|Prkcd|protein	MA	0.054831899999999996	0.07056439999999999	0.777047	0.407622	2028	126.76799999999999	1901.23		107	8.455860000000001	98.5441			0.055815300000000005	0.923831:0.914292:0.772833:1.03704:0.386506:1	0.6107(0.491124:0.340976:1)	-2730.64			
257	ENSMLUP00000006255|ENSMLUG00000006858|ENSMLUT00000006849|protein_coding|HAS2|hyaluronan-ENSMUGP00000005242|ENSMUGG00000004822|ENSMUGT00000006233|protein_coding|Has2|hyaluronan	MA	0.00469977	0.0326512	0.143939	0.00516306	1656	116.178	1539.82		11	3.7829800000000002	7.21702			0.00666072	2.07522:3.6144:2.19889:2.49853:0.01:1	0.60628(0.461051:0.35779:1)	-1900.58			
258	ENSMLUP00000009388|ENSMLUG00000010296|ENSMLUT00000010303|protein_coding||membrane-associated-ENSMUGP00000018575|ENSMUGG00000015630|ENSMUGT00000021389|protein_coding|Magi3|membrane	MA	0.059878999999999995	0.0594678	1.00692	0.9999979999999999	2136	205.74599999999998	1930.25		122	11.6784	110.322			0.0598394	1.2601:1.66726:0.981859:2.02951:0.696637:1	0.672744(0.612903:0.406031:0.999299)	-2884.04			
259	ENSMLUP00000012118|ENSMLUG00000013320|ENSMLUT00000013320|protein_coding|DYRK2|dual-ENSMUGP00000026080|ENSMUGG00000021769|ENSMUGT00000029917|protein_coding|Dyrk2|dual	MA	0.0225642	0.0323068	0.698436	0.376643	1788	153.422	1634.58		41	4.85711	36.1429			0.0234002	2.02473:1.93815:1.4399:2.0181:0.0973484:1	0.658837(0.54698:0.42953:1)	-2204.94			
260	ENSMLUP00000013774|ENSMLUG00000015119|ENSMLUT00000015122|protein_coding|KARS|lysyl-tRNA-ENSMUGP00000000194|ENSMUGG00000000058|ENSMUGT00000000251|protein_coding|Kars|lysyl-tRNA	MA	0.0286339	0.0656554	0.43612399999999996	0.0353928	1869	123.34299999999999	1745.66		56	7.8077	48.1923			0.031077099999999996	1.29746:1.63659:0.910299:1.25998:0.13955:1	0.630819(0.530498:0.361958:1)	-2342.65			
261	ENSMLUP00000000303|ENSMLUG00000000333|ENSMLUT00000000332|protein_coding|NPLOC4|NPL4-ENSMUGP00000001686|ENSMUGG00000001535|ENSMUGT00000002020|protein_coding|Nploc4|NPL4	MA	0.0285587	0.0508161	0.562	0.07582439999999999	1824	125.85799999999999	1698.14		53	6.17516	46.8248			0.0300945	2.01402:2.82332:2.02769:2.46208:0.648135:1	0.641996(0.529605:0.396382:1)	-2296.9			
262	ENSMLUP00000011196|ENSMLUG00000012287|ENSMLUT00000012296|protein_coding|ERCC2|ERCC-ENSMUGP00000001676|ENSMUGG00000001565|ENSMUGT00000002008|protein_coding|Ercc2|ERCC	MA	0.106209	0.199939	0.531208	0.00026958799999999997	2250	205.262	2044.74		235	37.351	197.649			0.11475999999999999	1.03632:1.11094:0.826095:1.05781:0.463384:1	0.654889(0.566667:0.398:1)	-3458.19			
263	ENSMLUP00000012371|ENSMLUG00000013588|ENSMLUT00000013595|protein_coding|EYA1|EYA-ENSMUGP00000019399|ENSMUGG00000016193|ENSMUGT00000022324|protein_coding|Eya1|EYA	MA	0.0141327	0.036972399999999996	0.38225	0.0344739	1758	121.705	1636.29		27	4.397930000000001	22.6021			0.0157139	1.05045:1.86015:0.810323:1.61351:0.01:1	0.664107(0.500853:0.491468:1)	-2073.88			
264	ENSMLUP00000013049|ENSMLUG00000014340|ENSMLUT00000014344|protein_coding|PMS1|PMS1-ENSMUGP00000003995|ENSMUGG00000003701|ENSMUGT00000004772|protein_coding|Pms1|PMS1	MA	0.128432	0.5395439999999999	0.238038	6.19259e-27	2763	157.588	2605.41		364	73.7516	290.248			0.15188	2.18102:2.2587:1.66178:1.96117:0.357312:1	0.619797(0.507058:0.352334:1)	-4298.37			
265	ENSMLUP00000019236|ENSMLUG00000023879|ENSMLUT00000027287|protein_coding|HGF|hepatocyte-ENSMUGP00000013645|ENSMUGG00000011625|ENSMUGT00000015837|protein_coding|Hgf|hepatocyte	MA	0.048917199999999994	0.231181	0.21159699999999998	1.35791e-09	1932	103.602	1828.4		105	22.1785	82.8215			0.0586909	1.20973:1.20496:1.19059:1.27165:0.691627:1	0.629974(0.470543:0.420155:0.999225)	-2626.39			
266	ENSMLUP00000011043|ENSMLUG00000012111|ENSMLUT00000012120|protein_coding|APBB1|amyloid-ENSMUGP00000006951|ENSMUGG00000006335|ENSMUGT00000008272|protein_coding|Apbb1|amyloid	MA	0.05778200000000001	0.133235	0.43368500000000004	0.000308062	2061	208.18200000000002	1852.82		125	25.7213	99.2787			0.0654035	1.08198:1.1269:0.920688:1.21655:0.507723:1	0.700873(0.62591:0.47671:1)	-2846.57			
267	ENSMLUP00000002811|ENSMLUG00000003091|ENSMLUT00000003095|protein_coding|SLU7|SLU7-ENSMUGP00000007731|ENSMUGG00000006995|ENSMUGT00000009139|protein_coding|Slu7|SLU7	MA	0.018152500000000002	0.16002	0.11343900000000001	4.46778e-08	1755	77.0012	1678.0		40	11.5206	28.4794			0.024377	1.51362:1.64358:1.18832:1.50448:0.783734:1	0.625641(0.525641:0.351282:1)	-2097.89			
268	ENSMLUP00000018650|ENSMLUG00000024023|ENSMLUT00000024894|protein_coding|MAG|myelin-ENSMUGP00000016359|ENSMUGG00000013965|ENSMUGT00000018927|protein_coding|Mag|myelin	MA	0.034756699999999995	0.029085800000000002	1.19497	0.831702	1872	196.412	1675.59		62	5.53854	56.4615			0.034161699999999996	1.32878:1.32434:1.2323:1.58795:0.643477:1	0.674145(0.577724:0.444712:1)	-2413.17			
269	ENSMLUP00000014840|ENSMLUG00000016284|ENSMLUT00000016286|protein_coding|CRY1|cryptochrome-ENSMUGP00000012060|ENSMUGG00000010529|ENSMUGT00000014048|protein_coding|Cry1|cryptochrome	MA	0.0220305	0.0638035	0.345287	0.00238678	1761	149.59799999999998	1611.4		43	9.11156	33.8884			0.0255792	0.525238:2.27439:0.566242:1.75653:0.246058:1	0.651902(0.522147:0.43356:1)	-2190.07			
270	ENSMLUP00000001778|ENSMLUG00000001947|ENSMLUT00000001954|protein_coding|MCM10|minichromosome-ENSMUGP00000018197|ENSMUGG00000015388|ENSMUGT00000020945|protein_coding|Mcm10|minichromosome	MA	0.11282400000000001	0.291429	0.387142	4.1243900000000005e-09	2619	174.84599999999998	2444.15		290	45.229	244.771			0.124748	1.08005:1.49323:0.78405:1.20125:0.608347:1	0.649294(0.531501:0.41638:1)	-3987.28			
271	ENSMLUP00000005568|ENSMLUG00000006092|ENSMLUT00000006099|protein_coding|MPO|myeloperoxidase-ENSMUGP00000030679|ENSMUGG00000025507|ENSMUGT00000035134|protein_coding|Mpo|myeloperoxidase	MA	0.08491110000000002	0.106299	0.798795	0.337897	2154	199.793	1954.21		173	19.6298	153.37			0.0868949	0.480887:1.25519:0.14293:0.897272:0.178772:1	0.659481(0.529207:0.44993:0.999305)	-3108.64			
272	ENSMLUP00000021951|ENSMLUG00000002634|ENSMLUT00000002633|protein_coding|FZD1|frizzled-ENSMUGP00000019602|ENSMUGG00000016601|ENSMUGT00000022550|protein_coding|Fzd1|frizzled	MA	0.0273215	0.013283000000000001	2.05688	0.304132	1707	176.676	1530.32		43	2.28526	40.7147			0.0258685	0.185469:0.381043:0.271004:0.62544:0.145739:1	0.662273(0.526362:0.460457:1)	-2152.81			
273	ENSMLUP00000012115|ENSMLUG00000013311|ENSMLUT00000013317|protein_coding|PAK1|p21-ENSMUGP00000031678|ENSMUGG00000026350|ENSMUGT00000036281|protein_coding|Pak1|p21	MA	0.00412651	0.00850123	0.485401	0.556293	1632	80.3135	1551.69		7	0.674495	6.3255			0.0043418	0.879334:2.05128:0.931226:1.05241:1.24595:1	0.636336(0.52114:0.387868:1)	-1820.87			
274	ENSMLUP00000004598|ENSMLUG00000005040|ENSMLUT00000005042|protein_coding|CLPB|ClpB-ENSMUGP00000025205|ENSMUGG00000021038|ENSMUGT00000028906|protein_coding|Clpb|ClpB	MA	0.0470965	0.164631	0.286073	3.4414999999999997e-07	2028	160.41	1867.59		108	24.9387	83.0613			0.056393200000000004	1.7438:1.84047:1.58333:1.67834:0.595898:1	0.662968(0.572485:0.41642:1)	-2734.87			
275	ENSMLUP00000001830|ENSMLUG00000002006|ENSMLUT00000002010|protein_coding|MRE11|MRE11-ENSMUGP00000032218|ENSMUGG00000026814|ENSMUGT00000036917|protein_coding|Mre11a|MRE11	MA	0.06638839999999999	0.171906	0.38619000000000003	0.00010237700000000001	2106	138.05700000000002	1967.94		143	21.9831	121.01700000000001			0.0733055	1.14038:1.19557:0.870542:1.19769:0.215847:1	0.632004(0.519943:0.376068:1)	-2907.12			
276	ENSMLUP00000016361|ENSMLUG00000017664|ENSMLUT00000017668|protein_coding|KLHL31|kelch-ENSMUGP00000013826|ENSMUGG00000011982|ENSMUGT00000016039|protein_coding|Klhl31|kelch	MA	0.046177300000000004	0.0521462	0.8855360000000001	0.678037	1902	149.063	1752.94		85	7.447210000000001	77.5528			0.046645099999999995	1.53085:1.58657:1.26897:1.56464:0.34682:1	0.649579(0.525237:0.423502:1)	-2506.21			
277	ENSMLUP00000011078|ENSMLUG00000012154|ENSMLUT00000012160|protein_coding|PLK1|polo-ENSMUGP00000011613|ENSMUGG00000010169|ENSMUGT00000013547|protein_coding|Plk1|polo	MA	0.0279856	0.0787212	0.355503	0.00273768	1812	139.349	1672.65		56	10.6318	45.3682			0.0318874	2.42197:2.47423:2.1854:2.33187:0.761355:1	0.645419(0.528146:0.408113:1)	-2299.01			
278	ENSMLUP00000004830|ENSMLUG00000005292|ENSMLUT00000005293|protein_coding|FOXM1|forkhead-ENSMUGP00000015323|ENSMUGG00000013199|ENSMUGT00000017771|protein_coding|Foxm1|forkhead	MA	0.08457460000000001	0.183309	0.46137700000000004	5.5444899999999995e-05	2262	202.162	2059.84		193	33.8538	159.14600000000002			0.09339889999999999	1.70105:1.82677:1.34197:1.62833:0.440072:1	0.678824(0.558355:0.478117:1)	-3283.15			
279	ENSMLUP00000001747|ENSMLUG00000001919|ENSMLUT00000001919|protein_coding|METTL3|methyltransferase-ENSMUGP00000020654|ENSMUGG00000017421|ENSMUGT00000023732|protein_coding|Mettl3|methyltransferase	MA	0.0168174	0.0464032	0.362419	0.0284105	1734	130.082	1603.92		32	5.85154	26.1485			0.019036900000000002	1.52532:1.30356:1.17335:1.29303:0.421989:1	0.660323(0.557958:0.42301:1)	-2094.28			
280	ENSMLUP00000012440|ENSMLUG00000013661|ENSMLUT00000013668|protein_coding|XRCC5|X-ray-ENSMUGP00000013319|ENSMUGG00000011562|ENSMUGT00000015467|protein_coding|Xrcc5|X-ray	MA	0.0853632	0.18538	0.460478	0.00017309900000000002	2193	162.795	2030.2		185	27.4376	157.562			0.09278789999999999	1.28713:1.69858:0.861336:1.57072:0.245174:1	0.623119(0.543776:0.325581:1)	-3138.38			
281	ENSMLUP00000001266|ENSMLUG00000001370|ENSMLUT00000001377|protein_coding|SMARCAL1|SWI/SNF-ENSMUGP00000013395|ENSMUGG00000011598|ENSMUGT00000015557|protein_coding|Smarcal1|SWI/SNF	MA	0.140214	0.16405699999999998	0.854668	0.313244	2739	244.84099999999998	2494.16		346	35.6466	310.353			0.142345	0.779341:1.31081:0.514683:1.26868:0.496432:1	0.656079(0.549288:0.418949:1)	-4314.67			
282	ENSMLUP00000006513|ENSMLUG00000007134|ENSMLUT00000007136|protein_coding|RBBP5|RB-ENSMUGP00000025777|ENSMUGG00000021463|ENSMUGT00000029571|protein_coding|Rbbp5|RB	MA	0.00486996	0.0230479	0.21129699999999998	0.00848381	1602	143.65	1458.35		10	3.1795299999999997	6.820469999999999			0.00649996	1.76877:1.55434:1.77236:2.1283:0.01:1	0.662297(0.567416:0.419476:1)	-1825.91			
283	ENSMLUP00000006786|ENSMLUG00000007429|ENSMLUT00000007435|protein_coding|ERCC3|ERCC-ENSMUGP00000029618|ENSMUGG00000024219|ENSMUGT00000033911|protein_coding|Ercc3|ERCC	MA	0.0952693	0.15556199999999998	0.6124189999999999	0.034076499999999996	2025	144.52700000000002	1880.47		184	20.5166	163.483			0.09957250000000001	1.72446:1.86233:1.37067:1.76824:0.573741:1	0.634369(0.506657:0.397189:0.99926)	-2999.51			
284	ENSMLUP00000019717|ENSMLUG00000024440|ENSMLUT00000026112|protein_coding|MCMDC2|minichromosome-ENSMUGP00000023282|ENSMUGG00000019421|ENSMUGT00000026687|protein_coding|Mcmdc2|minichromosome	MA	0.0695317	0.19428299999999998	0.357888	4.1224099999999995e-06	2043	151.589	1891.41		151	27.628	123.37200000000001			0.07878819999999999	2.13287:2.38548:1.67886:2.17105:0.510347:1	0.624082(0.5:0.372247:1)	-2889.39			
285	ENSMLUP00000006464|ENSMLUG00000007061|ENSMLUT00000007078|protein_coding|PRKCE|protein-ENSMUGP00000017734|ENSMUGG00000015071|ENSMUGT00000020429|protein_coding|Prkce|protein	MA	0.014029699999999999	0.0107501	1.30508	0.8915860000000001	1623	124.184	1498.82		22	1.31332	20.6867			0.013778799999999999	1.3119:1.7231:1.57505:1.7987:0.421907:1	0.638016(0.553604:0.360444:1)	-1928.91			
286	ENSMLUP00000006306|ENSMLUG00000006906|ENSMLUT00000006902|protein_coding|NUAK1|NUAK-ENSMUGP00000031611|ENSMUGG00000026311|ENSMUGT00000036214|protein_coding|Nuak1|NUAK	MA	0.056756600000000004	0.288339	0.19684000000000001	3.7482599999999994e-14	1986	134.072	1851.93		129	34.6873	94.3127			0.0723904	1.354:1.35871:1.04539:1.28661:0.374997:1	0.65005(0.51435:0.435801:1)	-2744.55			
287	ENSMLUP00000014703|ENSMLUG00000016128|ENSMLUT00000016138|protein_coding|BRSK2|BR-ENSMUGP00000030252|ENSMUGG00000025002|ENSMUGT00000034639|protein_coding|Brsk2|BR	MA	0.08299730000000001	0.215191	0.38569200000000003	3.2384500000000003e-06	2040	150.407	1889.59		172	29.4243	142.576			0.0927438	1.05796:1.14734:0.965444:1.03155:0.785226:1	0.669118(0.552941:0.454412:1)	-2971.83			
288	ENSMLUP00000013166|ENSMLUG00000014469|ENSMLUT00000014475|protein_coding|RBBP8|RB-ENSMUGP00000017589|ENSMUGG00000014961|ENSMUGT00000020271|protein_coding|Rbbp8|RB	MA	0.128184	0.591952	0.216545	5.17629e-29	2664	139.611	2524.39		347	70.5931	276.407			0.152489	2.0938:1.52649:0.859:1.38879:0.82586:1	0.628566(0.506757:0.378941:1)	-4167.66			
289	ENSMLUP00000019748|ENSMLUG00000023670|ENSMLUT00000026470|protein_coding|MARCH7|membrane-ENSMUGP00000009187|ENSMUGG00000008071|ENSMUGT00000010793|protein_coding|March7|membrane	MA	0.0739869	0.23229	0.318511	1.24629e-07	2103	140.687	1962.31		156	28.6626	127.337			0.0845771	1.10366:1.20718:0.866038:1.18244:0.214423:1	0.659296(0.448645:0.529244:1)	-2897.49			
290	ENSMLUP00000014291|ENSMLUG00000015681|ENSMLUT00000015690|protein_coding|POLK|DNA-ENSMUGP00000027983|ENSMUGG00000022153|ENSMUGT00000032051|protein_coding||DNA	MA	0.125369	0.33644	0.372634	2.8570100000000002e-09	2544	146.341	2397.66		308	43.3482	264.652			0.13751	1.65833:1.72474:1.34577:1.60175:0.60165:1	0.621855(0.494693:0.370873:1)	-3919.53			
291	ENSMLUP00000003644|ENSMLUG00000004000|ENSMLUT00000004001|protein_coding|MMP2|matrix-ENSMUGP00000009786|ENSMUGG00000008712|ENSMUGT00000011471|protein_coding|Mmp2|matrix	MA	0.0646797	0.0812195	0.796357	0.34639699999999995	1980	132.497	1847.5		122	10.0792	111.921			0.0657865	1.2266:1.36205:1.00613:1.37931:0.329354:1	0.65303(0.515909:0.443182:1)	-2728.63			
292	ENSMLUP00000010217|ENSMLUG00000011209|ENSMLUT00000011213|protein_coding|WRNIP1|Werner-ENSMUGP00000009678|ENSMUGG00000008626|ENSMUGT00000011349|protein_coding|Wrnip1|Werner	MA	0.056868499999999995	0.15266300000000002	0.37251	2.00748e-05	1974	172.282	1801.72		119	24.3071	94.6929			0.0652291	1.02222:0.950897:0.830745:1.07317:0.617536:1	0.693516(0.596505:0.484043:1)	-2708.08			
293	ENSMLUP00000018950|ENSMLUG00000023783|ENSMLUT00000024634|protein_coding|SYVN1|synoviolin-ENSMUGP00000024465|ENSMUGG00000020405|ENSMUGT00000028058|protein_coding|Syvn1|synoviolin	MA	0.0364415	0.014146100000000002	2.57608	0.0607235	1758	270.353	1487.65		57	3.75615	53.2439			0.0330128	0.492353:1.66278:0.232679:1.64701:0.021957:1	0.69222(0.586031:0.491482:0.999148)	-2231.67			
294	ENSMLUP00000009750|ENSMLUG00000010678|ENSMLUT00000010697|protein_coding|ERCC5|DNA-ENSMUGP00000022982|ENSMUGG00000019234|ENSMUGT00000026350|protein_coding||DNA	MA	0.21330900000000003	0.633447	0.33674299999999996	1.11927e-28	3435	225.231	3209.77		665	114.676	550.3240000000001			0.24085700000000002	1.80696:1.81398:1.51191:1.73918:0.744732:1	0.649491(0.553275:0.395197:1)	-5914.87			
295	ENSMLUP00000010675|ENSMLUG00000011728|ENSMLUT00000011719|protein_coding|NR4A3|nuclear-ENSMUGP00000013239|ENSMUGG00000011492|ENSMUGT00000015371|protein_coding|Nr4a3|nuclear	MA	0.0454055	0.045112099999999995	1.0065	0.841824	1869	168.90599999999998	1700.09		81	7.2771300000000005	73.7229			0.045379	0.411353:2.32563:0.619227:1.42397:0.128175:1	0.690209(0.577849:0.492777:1)	-2460.15			
296	ENSMLUP00000009722|ENSMLUG00000010655|ENSMLUT00000010665|protein_coding|XPC|XPC-ENSMUGP00000018769|ENSMUGG00000015924|ENSMUGT00000021614|protein_coding|Xpc|XPC	MA	0.146887	0.46706899999999996	0.314486	5.950830000000001e-20	2784	196.50599999999997	2587.49		400	77.8061	322.194			0.169486	1.80482:1.79264:1.47555:1.63425:0.560482:1	0.660201(0.545259:0.435345:1)	-4459.76			
297	ENSMLUP00000014673|ENSMLUG00000016101|ENSMLUT00000016105|protein_coding||TBC1-ENSMUGP00000031014|ENSMUGG00000025797|ENSMUGT00000035522|protein_coding|Tbc1d24|TBC1	MA	0.0317381	0.0325635	0.9746549999999999	0.796933	1686	147.737	1538.26		52	4.6644	47.3356			0.0318104	1.33902:1.42024:1.00138:1.39024:0.0458558:1	0.643238(0.534698:0.395018:1)	-2155.04			
298	ENSMLUP00000014884|ENSMLUG00000016329|ENSMLUT00000016335|protein_coding|GTF2H1|general-ENSMUGP00000014926|ENSMUGG00000012873|ENSMUGT00000017307|protein_coding|Gtf2h1|general	MA	0.0177835	0.0624735	0.284656	0.00403472	1641	105.9	1535.1		33	6.43741	26.5626			0.020667500000000002	2.87424:3.23338:2.21037:2.93575:0.01:1	0.622791(0.508227:0.360146:1)	-1971.0			
299	ENSMLUP00000013618|ENSMLUG00000014951|ENSMLUT00000014957|protein_coding|SKIL|SKI-ENSMUGP00000008196|ENSMUGG00000007401|ENSMUGT00000009675|protein_coding|Skil|SKI	MA	0.050883	0.208427	0.24412899999999998	3.52849e-08	1881	118.262	1762.74		105	22.635	82.365			0.0607881	0.807263:1.09295:0.558414:0.821719:0.114078:1	0.637161(0.542265:0.369219:1)	-2532.48			
300	ENSMLUP00000004521|ENSMLUG00000004958|ENSMLUT00000004959|protein_coding|AMFR|autocrine-ENSMUGP00000023222|ENSMUGG00000019449|ENSMUGT00000026620|protein_coding|Amfr|autocrine	MA	0.0327828	0.0712221	0.46028900000000006	0.010805200000000001	1713	165.718	1547.28		60	11.3258	48.6742			0.0365015	2.24294:2.72491:1.60874:2.24734:0.275157:1	0.646527(0.551664:0.387916:1)	-2209.03			
301	ENSMLUP00000012958|ENSMLUG00000014242|ENSMLUT00000014246|protein_coding|PRKAA1|protein-ENSMUGP00000026588|ENSMUGG00000022158|ENSMUGT00000030478|protein_coding|Prkaa1|protein	MA	0.00967573	0.02083	0.464509	0.208756	1551	106.37100000000001	1444.63		16	2.1892400000000003	13.8108			0.0104407	25.1898:26.8702:25.1957:25.9216:4.86851:1	0.630239(0.516441:0.374275:1)	-1808.78			
302	ENSMLUP00000008606|ENSMLUG00000009453|ENSMLUT00000009442|protein_coding|FZD4|frizzled-ENSMUGP00000015479|ENSMUGG00000013325|ENSMUGT00000017940|protein_coding|Fzd4|frizzled	MA	0.019303999999999998	0.0683	0.28263499999999997	0.0008560289999999999	1608	140.86700000000002	1467.13		37	9.38215	27.6179			0.0235962	1.77993:1.96201:1.44874:1.72977:0.218401:1	0.639303(0.497201:0.420709:1)	-1997.6			
303	ENSMLUP00000014109|ENSMLUG00000015484|ENSMLUT00000015485|protein_coding|PXN|paxillin-ENSMUGP00000000039|ENSMUGG00000000061|ENSMUGT00000000069|protein_coding|Pxn|paxillin	MA	0.0480462	0.116131	0.413724	0.00256507	1767	136.852	1630.15		88	14.8443	73.1557			0.0533193	1.23462:1.19839:0.962178:1.19881:0.276552:1	0.683079(0.562818:0.486418:1)	-2378.41			
304	ENSMLUP00000002558|ENSMLUG00000002804|ENSMLUT00000002810|protein_coding|VANGL2|VANGL-ENSMUGP00000031118|ENSMUGG00000025870|ENSMUGT00000035630|protein_coding|Vangl2|VANGL	MA	0.00114141	0.0116808	0.097717	0.019875200000000003	1494	127.525	1366.48		3	1.4655	1.5345			0.00204103	5.87193:24.278:13.5789:13.6894:0.01:1	0.651941(0.562249:0.393574:1)	-1688.39			
305	ENSMLUP00000009075|ENSMLUG00000009947|ENSMLUT00000009954|protein_coding|BMPR1A|bone-ENSMUGP00000015885|ENSMUGG00000013636|ENSMUGT00000018398|protein_coding|Bmpr1a|bone	MA	0.0204949	0.165179	0.12407699999999999	9.11458e-08	1596	72.9131	1523.09		41	11.4147	29.5853			0.027104800000000002	0.953896:3.4396:1.36243:1.40281:1.30547:1	0.630326(0.491541:0.399436:1)	-1980.37			
306	ENSMLUP00000003824|ENSMLUG00000004206|ENSMLUT00000004201|protein_coding|SOCS5|suppressor-ENSMUGP00000004695|ENSMUGG00000004333|ENSMUGT00000005595|protein_coding|Socs5|suppressor	MA	0.0225731	0.08602330000000001	0.262407	0.0009562080000000001	1608	105.535	1502.47		41	8.65746	32.3425			0.0267374	1.89836:3.25792:1.88346:2.44658:0.372962:1	0.646144(0.5:0.438433:1)	-1993.13			
307	ENSMLUP00000001536|ENSMLUG00000001675|ENSMLUT00000001672|protein_coding|KLHL15|kelch-ENSMUGP00000010162|ENSMUGG00000008974|ENSMUGT00000011888|protein_coding|Klhl15|kelch	MA	0.0249911	0.0240008	1.04126	0.970564	1608	120.162	1487.84		39	2.8072	36.1928			0.024917099999999998	2.38379:2.86056:2.07133:2.88582:0.489126:1	0.616915(0.488806:0.36194:1)	-1984.9			
308	ENSMLUP00000006239|ENSMLUG00000006832|ENSMLUT00000006832|protein_coding|ASNS|asparagine-ENSMUGP00000001942|ENSMUGG00000001815|ENSMUGT00000002328|protein_coding|Asns|asparagine	MA	0.0316731	0.035052999999999994	0.9035770000000001	0.5655220000000001	1683	118.62700000000001	1564.37		52	4.02609	47.9739			0.0319113	1.37478:1.55132:1.03532:1.27681:0.182059:1	0.633393(0.535651:0.364528:1)	-2137.93			
309	ENSMLUP00000009591|ENSMLUG00000010527|ENSMLUT00000010521|protein_coding|HIC1|HIC-ENSMUGP00000027825|ENSMUGG00000023125|ENSMUGT00000031871|protein_coding|Hic1|HIC	MA	0.0292214	0.07785210000000001	0.375345	0.00188812	1788	178.389	1609.61		58	13.2216	44.7784			0.0340733	4.09295:3.44831:3.46733:3.5829:2.01048:1	0.719064(0.644649:0.514214:0.998328)	-2269.97			
310	ENSMLUP00000003807|ENSMLUG00000004180|ENSMLUT00000004183|protein_coding|EDEM2|ER-ENSMUGP00000008782|ENSMUGG00000007907|ENSMUGT00000010346|protein_coding|Edem2|ER	MA	0.0480767	0.0375147	1.28154	0.695281	1734	167.365	1566.64		78	6.00185	71.9982			0.0470573	1.0683:1.70221:0.551033:1.36643:0.15629:1	0.663206(0.574394:0.415225:1)	-2307.29			
