	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
256	ENSMLUP00000012045|ENSMLUG00000013225|ENSMLUT00000013239|protein_coding|PTPRJ|protein-ENSMUGP00000016361|ENSMUGG00000013967|ENSMUGT00000018930|protein_coding|Ptprj|protein	MA	0.20488699999999999	0.520832	0.393384	4.6715e-18	3429	221.09900000000002	3207.9		629	93.7747	535.225			0.22525900000000001	1.11453:1.61392:0.688022:1.40705:0.556379:1	0.642461(0.481627:0.445757:1)	-5793.58			
257	ENSMLUP00000006692|ENSMLUG00000007330|ENSMLUT00000007333|protein_coding|FYN|FYN-ENSMUGP00000017600|ENSMUGG00000014756|ENSMUGT00000020282|protein_coding|Fyn|FYN	MA	0.0013424	2.94014e-05	45.6578	0.44436400000000004	1611	104.133	1506.87		2	0.00302254	1.99698			0.00125753	18.5498:30:18.4529:18.4529:0.01:1	0.644981(0.52974:0.407063:0.998141)	-1805.92			
258	ENSMLUP00000014840|ENSMLUG00000016284|ENSMLUT00000016286|protein_coding|CRY1|cryptochrome-ENSMUGP00000012060|ENSMUGG00000010529|ENSMUGT00000014048|protein_coding|Cry1|cryptochrome	MA	0.0220305	0.0638035	0.345287	0.00238678	1761	149.59799999999998	1611.4		43	9.11156	33.8884			0.0255792	0.525238:2.27439:0.566242:1.75653:0.246058:1	0.650794(0.521259:0.432823:0.998299)	-2190.07			
259	ENSMLUP00000005568|ENSMLUG00000006092|ENSMLUT00000006099|protein_coding|MPO|myeloperoxidase-ENSMUGP00000030679|ENSMUGG00000025507|ENSMUGT00000035134|protein_coding|Mpo|myeloperoxidase	MA	0.08491110000000002	0.106299	0.798795	0.337897	2154	199.793	1954.21		173	19.6298	153.37			0.0868949	0.480887:1.25519:0.14293:0.897272:0.178772:1	0.659481(0.529207:0.44993:0.999305)	-3108.64			
260	ENSMLUP00000021951|ENSMLUG00000002634|ENSMLUT00000002633|protein_coding|FZD1|frizzled-ENSMUGP00000019602|ENSMUGG00000016601|ENSMUGT00000022550|protein_coding|Fzd1|frizzled	MA	0.0273215	0.013283000000000001	2.05688	0.304132	1707	176.676	1530.32		43	2.28526	40.7147			0.0258685	0.185469:0.381043:0.271004:0.62544:0.145739:1	0.661111(0.525439:0.459649:0.998246)	-2152.81			
261	ENSMLUP00000012115|ENSMLUG00000013311|ENSMLUT00000013317|protein_coding|PAK1|p21-ENSMUGP00000031678|ENSMUGG00000026350|ENSMUGT00000036281|protein_coding|Pak1|p21	MA	0.00412651	0.00850123	0.485401	0.556293	1632	80.3135	1551.69		7	0.674495	6.3255			0.0043418	0.879334:2.05128:0.931226:1.05241:1.24595:1	0.635168(0.520183:0.387156:0.998165)	-1820.87			
262	ENSMLUP00000006780|ENSMLUG00000007408|ENSMLUT00000007429|protein_coding|APPL2|adaptor-ENSMUGP00000024384|ENSMUGG00000020318|ENSMUGT00000027965|protein_coding|Appl2|adaptor	MA	0.0458356	0.13840999999999998	0.33115900000000004	2.58941e-05	1986	150.264	1835.74		99	19.6207	79.3793			0.0528399	1.5849:2.43908:1.09827:1.87906:0.371722:1	0.639769(0.554299:0.366516:0.998492)	-2624.72			
263	ENSMLUP00000001942|ENSMLUG00000002125|ENSMLUT00000002130|protein_coding|MYB|MYB-ENSMUGP00000000692|ENSMUGG00000000582|ENSMUGT00000000828|protein_coding|Myb|MYB	MA	0.07781360000000001	0.299061	0.260193	6.991289999999998e-14	2247	160.42	2086.58		189	43.1081	145.892			0.0936091	1.70559:1.89068:1.35947:1.72494:0.651825:1	0.660667(0.550667:0.432667:0.998667)	-3258.07			
264	ENSMLUP00000005930|ENSMLUG00000006499|ENSMLUT00000006494|protein_coding|MINAR1|membrane-ENSMUGP00000008909|ENSMUGG00000008000|ENSMUGT00000010486|protein_coding|Minar1|membrane	MA	0.13148800000000002	0.563396	0.233384	1.07573e-29	2730	171.169	2558.83		362	80.6435	281.356			0.15856800000000001	0.56985:1.24897:0.0891299:0.669009:0.278347:1	0.664471(0.54281:0.451701:0.998902)	-4282.83			
265	ENSMLUP00000008758|ENSMLUG00000009613|ENSMLUT00000009612|protein_coding|CPNE6|copine-ENSMUGP00000009382|ENSMUGG00000008301|ENSMUGT00000011013|protein_coding|Cpne6|copine	MA	0.010690100000000001	0.0211356	0.505787	0.142449	1671	147.582	1523.42		19	3.05418	15.9458			0.0116127	4.00681:6.16645:5.3275:5.90902:0.712696:1	0.6592(0.545699:0.433692:0.998208)	-1975.24			
266	ENSMLUP00000000775|ENSMLUG00000000842|ENSMLUT00000000847|protein_coding|APPL1|adaptor-ENSMUGP00000014985|ENSMUGG00000011297|ENSMUGT00000017371|protein_coding|Appl1|adaptor	MA	0.0512295	0.138664	0.36945	0.00038769900000000003	1941	109.21600000000001	1831.78		102	14.1737	87.8263			0.056149300000000006	0.816781:0.716673:0.966221:0.912126:1.492:1	0.632202(0.523148:0.375:0.998457)	-2614.6			
267	ENSMLUP00000009550|ENSMLUG00000010485|ENSMLUT00000010477|protein_coding|NR1D1|nuclear-ENSMUGP00000003344|ENSMUGG00000003114|ENSMUGT00000004020|protein_coding|Nr1d1|nuclear	MA	0.0336213	0.052331899999999994	0.642463	0.22586799999999999	1830	144.87	1685.13		62	7.317239999999999	54.6828			0.035102499999999995	0.816573:0.75731:0.651294:0.864942:0.251832:1	0.66994(0.517185:0.494272:0.998363)	-2327.73			
268	ENSMLUP00000007128|ENSMLUG00000007808|ENSMLUT00000007805|protein_coding|LGI1|leucine-ENSMUGP00000018724|ENSMUGG00000015729|ENSMUGT00000021561|protein_coding|Lgi1|leucine	MA	0.0127777	0.0500286	0.25540799999999997	0.00541538	1671	83.0711	1587.93		24	4.0801099999999995	19.9199			0.0146296	1.09574:1.10357:0.772153:0.937298:0.125056:1	0.600358(0.441756:0.361111:0.998208)	-1975.97			
269	ENSMLUP00000016361|ENSMLUG00000017664|ENSMLUT00000017668|protein_coding|KLHL31|kelch-ENSMUGP00000013826|ENSMUGG00000011982|ENSMUGT00000016039|protein_coding|Klhl31|kelch	MA	0.046177300000000004	0.0521462	0.8855360000000001	0.678037	1902	149.063	1752.94		85	7.447210000000001	77.5528			0.046645099999999995	1.53085:1.58657:1.26897:1.56464:0.34682:1	0.648556(0.524409:0.422835:0.998425)	-2506.21			
270	ENSMLUP00000004830|ENSMLUG00000005292|ENSMLUT00000005293|protein_coding|FOXM1|forkhead-ENSMUGP00000015323|ENSMUGG00000013199|ENSMUGT00000017771|protein_coding|Foxm1|forkhead	MA	0.08457460000000001	0.183309	0.46137700000000004	5.5444899999999995e-05	2262	202.162	2059.84		193	33.8538	159.14600000000002			0.09339889999999999	1.70105:1.82677:1.34197:1.62833:0.440072:1	0.677925(0.557616:0.477483:0.998675)	-3283.15			
271	ENSMLUP00000022125|ENSMLUG00000011483|ENSMLUT00000011478|protein_coding|FEM1A|fem-1-ENSMUGP00000005742|ENSMUGG00000005302|ENSMUGT00000006834|protein_coding||fem-1	MA	0.060391099999999996	0.0601197	1.00451	0.873532	1962	204.084	1757.92		112	11.6031	100.397			0.0603628	0.829223:1.81766:0.707245:1.66907:0.419821:1	0.678372(0.614504:0.422137:0.998473)	-2685.81			
272	ENSMLUP00000012440|ENSMLUG00000013661|ENSMLUT00000013668|protein_coding|XRCC5|X-ray-ENSMUGP00000013319|ENSMUGG00000011562|ENSMUGT00000015467|protein_coding|Xrcc5|X-ray	MA	0.0853632	0.18538	0.460478	0.00017309900000000002	2193	162.795	2030.2		185	27.4376	157.562			0.09278789999999999	1.28713:1.69858:0.861336:1.57072:0.245174:1	0.623119(0.543776:0.325581:1)	-3138.38			
273	ENSMLUP00000000554|ENSMLUG00000000609|ENSMLUT00000000612|protein_coding||complement-ENSMUGP00000001795|ENSMUGG00000001610|ENSMUGT00000002140|protein_coding||complement	MA	0.098508	0.12978800000000001	0.758994	0.21759	2247	174.412	2072.59		206	20.5602	185.44			0.100936	0.806803:0.963374:0.643288:1.01643:0.251717:1	0.653111(0.543333:0.416667:0.999333)	-3311.3			
274	ENSMLUP00000014661|ENSMLUG00000016087|ENSMLUT00000016093|protein_coding|RYK|receptor-ENSMUGP00000025239|ENSMUGG00000021055|ENSMUGT00000028941|protein_coding|Ryk|receptor	MA	0.004215	0.096285	0.043776300000000004	0.000357715	1602	27.5712	1574.43		9	2.57157	6.4284300000000005			0.00579957	0.390178:12.367:0.698064:0.779227:0.01:1	0.62866(0.523364:0.364486:0.998131)	-1827.47			
275	ENSMLUP00000022476|ENSMLUG00000023677|ENSMLUT00000027821|protein_coding|TEC|tec-ENSMUGP00000021934|ENSMUGG00000018382|ENSMUGT00000025179|protein_coding|Tec|tec	MA	0.019605900000000002	0.0391826	0.500372	0.102528	1689	110.51100000000001	1578.49		34	4.17328	29.8267			0.0208868	2.19691:2.30893:1.7733:2.38135:0.220071:1	0.61909(0.483156:0.375887:0.998227)	-2053.86			
276	ENSMLUP00000006464|ENSMLUG00000007061|ENSMLUT00000007078|protein_coding|PRKCE|protein-ENSMUGP00000017734|ENSMUGG00000015071|ENSMUGT00000020429|protein_coding|Prkce|protein	MA	0.014029699999999999	0.0107501	1.30508	0.8915860000000001	1623	124.184	1498.82		22	1.31332	20.6867			0.013778799999999999	1.3119:1.7231:1.57505:1.7987:0.421907:1	0.636839(0.552583:0.359779:0.998155)	-1928.91			
277	ENSMLUP00000008412|ENSMLUG00000009230|ENSMLUT00000009230|protein_coding|C1R|complement-ENSMUGP00000015102|ENSMUGG00000013030|ENSMUGT00000017516|protein_coding||complement	MA	0.08720119999999999	0.26667399999999997	0.326996	1.74677e-08	2112	140.904	1971.1		189	33.9055	155.094			0.0991749	1.09565:1.23946:0.842614:1.19387:0.329984:1	0.64279(0.531206:0.398582:0.998582)	-3110.77			
278	ENSMLUP00000006306|ENSMLUG00000006906|ENSMLUT00000006902|protein_coding|NUAK1|NUAK-ENSMUGP00000031611|ENSMUGG00000026311|ENSMUGT00000036214|protein_coding|Nuak1|NUAK	MA	0.056756600000000004	0.288339	0.19684000000000001	3.7482599999999994e-14	1986	134.072	1851.93		129	34.6873	94.3127			0.0723904	1.354:1.35871:1.04539:1.28661:0.374997:1	0.64907(0.513575:0.435143:0.998492)	-2744.55			
279	ENSMLUP00000000940|ENSMLUG00000001028|ENSMLUT00000001029|protein_coding|PTPN6|protein-ENSMUGP00000014967|ENSMUGG00000012850|ENSMUGT00000017352|protein_coding|Ptpn6|protein	MA	0.0333575	0.126118	0.264494	2.26604e-05	1782	108.605	1673.39		66	13.0041	52.9959			0.0390109	1.49838:2.16184:1.44243:1.95535:0.491902:1	0.634174(0.522689:0.381513:0.998319)	-2271.89			
280	ENSMLUP00000015934|ENSMLUG00000017476|ENSMLUT00000017481|protein_coding|KPNA6|karyopherin-ENSMUGP00000003561|ENSMUGG00000003314|ENSMUGT00000004264|protein_coding|Kpna6|karyopherin	MA	0.00602129	0.0098585	0.610772	0.335229	1608	118.506	1489.49		10	1.1525100000000001	8.847489999999999			0.00630409	1.14437:1.07484:1.2361:1.21111:0.814944:1	0.639044(0.538175:0.380819:0.998138)	-1843.16			
281	ENSMLUP00000003738|ENSMLUG00000004081|ENSMLUT00000004102|protein_coding|TRPM4|transient-ENSMUGP00000025864|ENSMUGG00000021507|ENSMUGT00000029667|protein_coding||transient	MA	0.125132	0.20740999999999998	0.603308	0.000652773	2469	288.499	2180.5		294	52.8791	241.12099999999998			0.134746	0.577227:1.44588:0.251809:0.940155:0.402905:1	0.683475(0.592953:0.457473:1)	-3871.94			
282	ENSMLUP00000019748|ENSMLUG00000023670|ENSMLUT00000026470|protein_coding|MARCH7|membrane-ENSMUGP00000009187|ENSMUGG00000008071|ENSMUGT00000010793|protein_coding|March7|membrane	MA	0.0739869	0.23229	0.318511	1.24629e-07	2103	140.687	1962.31		156	28.6626	127.337			0.0845771	1.10366:1.20718:0.866038:1.18244:0.214423:1	0.658357(0.448006:0.52849:0.998575)	-2897.49			
283	ENSMLUP00000008817|ENSMLUG00000009682|ENSMLUT00000009674|protein_coding|TRAF3|TNF-ENSMUGP00000005982|ENSMUGG00000005536|ENSMUGT00000007126|protein_coding|Traf3|TNF	MA	0.0251474	0.000502947	50.0	0.0837252	1701	127.73299999999999	1573.27		39	0.0632252	38.9368			0.0232967	1.78592:2.12168:1.44797:2.3134:0.16434:1	0.630218(0.517637:0.373016:1)	-2086.66			
284	ENSMLUP00000015115|ENSMLUG00000016574|ENSMLUT00000016589|protein_coding|PDE4D|phosphodiesterase-ENSMUGP00000017668|ENSMUGG00000014719|ENSMUGT00000020359|protein_coding|Pde4d|cAMP-specific	MA	0.0429119	0.148654	0.288669	2.80561e-05	1752	110.887	1641.11		82	15.5531	66.4469			0.0496045	0.972908:1.2202:1.2785:1.29046:1.07788:1	0.636182(0.560684:0.349573:0.998291)	-2308.71			
285	ENSMLUP00000014298|ENSMLUG00000015691|ENSMLUT00000015697|protein_coding|SLC6A3|solute-ENSMUGP00000019207|ENSMUGG00000016259|ENSMUGT00000022095|protein_coding|Slc6a3|solute	MA	0.05186659999999999	0.07047250000000001	0.735984	0.227621	1857	195.666	1661.33		95	13.1053	81.8947			0.053827099999999996	1.10362:1.4897:0.772652:1.4371:0.356949:1	0.64328(0.518548:0.412903:0.998387)	-2506.93			
286	ENSMLUP00000013758|ENSMLUG00000015097|ENSMLUT00000015105|protein_coding||toll-ENSMUGP00000021007|ENSMUGG00000017697|ENSMUGT00000024134|protein_coding|Tlr9|twinfilin-2	MA	0.227008	0.178885	1.26902	0.0798039	3075	324.776	2750.22		559	47.5901	511.41			0.221926	0.784942:1.93169:0.34473:1.37651:0.310368:1	0.65561(0.56:0.406829:1)	-5269.64			
287	ENSMLUP00000018950|ENSMLUG00000023783|ENSMLUT00000024634|protein_coding|SYVN1|synoviolin-ENSMUGP00000024465|ENSMUGG00000020405|ENSMUGT00000028058|protein_coding|Syvn1|synoviolin	MA	0.0364415	0.014146100000000002	2.57608	0.0607235	1758	270.353	1487.65		57	3.75615	53.2439			0.0330128	0.492353:1.66278:0.232679:1.64701:0.021957:1	0.691043(0.585034:0.490646:0.997449)	-2231.67			
288	ENSMLUP00000011782|ENSMLUG00000012948|ENSMLUT00000012953|protein_coding|CPNE9|copine-ENSMUGP00000008510|ENSMUGG00000007677|ENSMUGT00000010030|protein_coding|Cpne9|copine	MA	0.0194648	0.09024689999999999	0.21568299999999999	0.000160769	1659	112.182	1546.82		39	9.81395	29.1861			0.0242511	1.53986:0.911379:1.16555:1.19611:0.837706:1	0.637485(0.518953:0.395307:0.998195)	-2045.55			
289	ENSMLUP00000001631|ENSMLUG00000001781|ENSMLUT00000001786|protein_coding|RASAL1|RAS-ENSMUGP00000017564|ENSMUGG00000014907|ENSMUGT00000020243|protein_coding|Rasal1|RAS	MA	0.102065	0.173506	0.588252	0.00271907	2322	237.294	2084.71		231	37.4514	193.549			0.109366	1.10642:1.13974:0.892049:1.05078:0.260035:1	0.683247(0.609819:0.439922:1)	-3515.12			
290	ENSMLUP00000010675|ENSMLUG00000011728|ENSMLUT00000011719|protein_coding|NR4A3|nuclear-ENSMUGP00000013239|ENSMUGG00000011492|ENSMUGT00000015371|protein_coding|Nr4a3|nuclear	MA	0.0454055	0.045112099999999995	1.0065	0.841824	1869	168.90599999999998	1700.09		81	7.2771300000000005	73.7229			0.045379	0.411353:2.32563:0.619227:1.42397:0.128175:1	0.689103(0.576923:0.491987:0.998397)	-2460.15			
291	ENSMLUP00000014673|ENSMLUG00000016101|ENSMLUT00000016105|protein_coding||TBC1-ENSMUGP00000031014|ENSMUGG00000025797|ENSMUGT00000035522|protein_coding|Tbc1d24|TBC1	MA	0.0317381	0.0325635	0.9746549999999999	0.796933	1686	147.737	1538.26		52	4.6644	47.3356			0.0318104	1.33902:1.42024:1.00138:1.39024:0.0458558:1	0.642096(0.533748:0.394316:0.998224)	-2155.04			
292	ENSMLUP00000006186|ENSMLUG00000006720|ENSMLUT00000006775|protein_coding|KIF14|kinesin-ENSMUGP00000002159|ENSMUGG00000001921|ENSMUGT00000002597|protein_coding|Kif14|kinesin	MA	0.292497	1.0744799999999999	0.272223	5.0888e-109	4584	373.343	4210.66		1182	290.404	891.596			0.356185	1.7024:1.77025:1.26131:1.52325:0.435397:1	0.675169(0.558862:0.467299:0.999346)	-8465.19			
293	ENSMLUP00000013567|ENSMLUG00000014897|ENSMLUT00000014904|protein_coding|SEMA4D|semaphorin-ENSMUGP00000001418|ENSMUGG00000001307|ENSMUGT00000001697|protein_coding|Sema4d|semaphorin	MA	0.110286	0.348107	0.316815	3.4273000000000005e-14	2316	187.247	2128.75		266	57.8039	208.196			0.12951300000000002	1.50962:1.61965:1.09311:1.36905:0.244875:1	0.664079(0.547219:0.446313:0.998706)	-3589.7			
294	ENSMLUP00000013618|ENSMLUG00000014951|ENSMLUT00000014957|protein_coding|SKIL|SKI-ENSMUGP00000008196|ENSMUGG00000007401|ENSMUGT00000009675|protein_coding|Skil|SKI	MA	0.0476038	0.21531199999999998	0.221092	9.36101e-09	1881	116.412	1764.59		100	22.9814	77.0186			0.05798300000000001	0.79194:1.02551:0.570038:0.771893:0.118401:1	0.636146(0.542197:0.367834:0.998408)	-2516.73			
295	ENSMLUP00000002875|ENSMLUG00000003153|ENSMLUT00000003161|protein_coding|ITGB2|integrin-ENSMUGP00000001830|ENSMUGG00000001683|ENSMUGT00000002181|protein_coding|Itgb2|integrin	MA	0.131547	0.21288600000000002	0.617923	0.011284899999999999	2307	159.72299999999998	2147.28		279	29.9768	249.023			0.137179	0.672587:0.727764:0.638754:0.808817:0.398135:1	0.644156(0.513636:0.42013:0.998701)	-3605.46			
296	ENSMLUP00000008327|ENSMLUG00000009119|ENSMLUT00000009139|protein_coding|ATAD3A|ATPase-ENSMUGP00000003360|ENSMUGG00000003113|ENSMUGT00000004036|protein_coding|Atad3a|ATPase	MA	0.03889190000000001	0.059734	0.651084	0.202941	1758	166.012	1591.99		69	9.52559	59.4744			0.04086	0.953898:1.0374:0.75314:1.14479:0.131819:1	0.674617(0.594549:0.430153:0.999148)	-2267.18			
297	ENSMLUP00000015162|ENSMLUG00000016631|ENSMLUT00000016638|protein_coding|CELF1|CUGBP-ENSMUGP00000016906|ENSMUGG00000014377|ENSMUGT00000019525|protein_coding|Celf1|CUGBP	MA	0.00224874	0.0406012	0.0553862	0.00160249	1539	69.532	1469.47		6	2.76432	3.23568			0.0039815	4.2971:28.3568:6.60732:6.65992:0.01:1	0.657912(0.543774:0.431907:0.998054)	-1737.73			
298	ENSMLUP00000008606|ENSMLUG00000009453|ENSMLUT00000009442|protein_coding|FZD4|frizzled-ENSMUGP00000015479|ENSMUGG00000013325|ENSMUGT00000017940|protein_coding|Fzd4|frizzled	MA	0.019303999999999998	0.0683	0.28263499999999997	0.0008560289999999999	1608	140.86700000000002	1467.13		37	9.38215	27.6179			0.0235962	1.77993:1.96201:1.44874:1.72977:0.218401:1	0.638113(0.496276:0.419926:0.998138)	-1997.6			
299	ENSMLUP00000004085|ENSMLUG00000004487|ENSMLUT00000004489|protein_coding|ACVR1B|activin-ENSMUGP00000005848|ENSMUGG00000005399|ENSMUGT00000006954|protein_coding|Acvr1b|activin	MA	0.00741247	0.000148249	50.0	0.373609	1515	140.058	1374.94		10	0.0203316	9.97967			0.00674091	15.8273:20.2967:20.5728:21.4471:0.01:1	0.644269(0.531621:0.403162:0.998024)	-1747.4			
300	ENSMLUP00000002558|ENSMLUG00000002804|ENSMLUT00000002810|protein_coding|VANGL2|VANGL-ENSMUGP00000031118|ENSMUGG00000025870|ENSMUGT00000035630|protein_coding|Vangl2|VANGL	MA	0.00114141	0.0116808	0.097717	0.019875200000000003	1494	127.525	1366.48		3	1.4655	1.5345			0.00204103	5.87193:24.278:13.5789:13.6894:0.01:1	0.650635(0.561122:0.392786:0.997996)	-1688.39			
301	ENSMLUP00000009075|ENSMLUG00000009947|ENSMLUT00000009954|protein_coding|BMPR1A|bone-ENSMUGP00000015885|ENSMUGG00000013636|ENSMUGT00000018398|protein_coding|Bmpr1a|bone	MA	0.0204949	0.165179	0.12407699999999999	9.11458e-08	1596	72.9131	1523.09		41	11.4147	29.5853			0.027104800000000002	0.953896:3.4396:1.36243:1.40281:1.30547:1	0.629143(0.490619:0.398687:0.998124)	-1980.37			
302	ENSMLUP00000011568|ENSMLUG00000012710|ENSMLUT00000012714|protein_coding|PPP3CB|protein-ENSMUGP00000023638|ENSMUGG00000019766|ENSMUGT00000027100|protein_coding|Ppp3cb|protein	MA	0.00834368	0.0359515	0.232082	0.00904885	1530	132.569	1397.43		16	4.642519999999999	11.3575			0.010735799999999998	0.83495:0.481949:0.449982:0.849538:0.19707:1	0.641553(0.536204:0.390411:0.998043)	-1800.03			
303	ENSMLUP00000003824|ENSMLUG00000004206|ENSMLUT00000004201|protein_coding|SOCS5|suppressor-ENSMUGP00000004695|ENSMUGG00000004333|ENSMUGT00000005595|protein_coding|Socs5|suppressor	MA	0.0225731	0.08602330000000001	0.262407	0.0009562080000000001	1608	105.535	1502.47		41	8.65746	32.3425			0.0267374	1.89836:3.25792:1.88346:2.44658:0.372962:1	0.644941(0.499069:0.437616:0.998138)	-1993.13			
304	ENSMLUP00000001536|ENSMLUG00000001675|ENSMLUT00000001672|protein_coding|KLHL15|kelch-ENSMUGP00000010162|ENSMUGG00000008974|ENSMUGT00000011888|protein_coding|Klhl15|kelch	MA	0.0249911	0.0240008	1.04126	0.970564	1608	120.162	1487.84		39	2.8072	36.1928			0.024917099999999998	2.38379:2.86056:2.07133:2.88582:0.489126:1	0.616915(0.488806:0.36194:1)	-1984.9			
305	ENSMLUP00000003807|ENSMLUG00000004180|ENSMLUT00000004183|protein_coding|EDEM2|ER-ENSMUGP00000008782|ENSMUGG00000007907|ENSMUGT00000010346|protein_coding|Edem2|ER	MA	0.0480767	0.0375147	1.28154	0.695281	1734	167.365	1566.64		78	6.00185	71.9982			0.0470573	1.0683:1.70221:0.551033:1.36643:0.15629:1	0.662061(0.573402:0.414508:0.998273)	-2307.29			
306	ENSMLUP00000008756|ENSMLUG00000009614|ENSMLUT00000009610|protein_coding|MAPKAP1|mitogen-activated-ENSMUGP00000003793|ENSMUGG00000003508|ENSMUGT00000004540|protein_coding|Mapkap1|mitogen-activated	MA	0.00975146	0.0985245	0.098975	2.08265e-06	1566	90.7781	1475.22		23	8.81757	14.1824			0.0148975	6.50034:6.62838:5.75325:5.9527:0.501261:1	0.623646(0.499044:0.373805:0.998088)	-1841.53			
307	ENSMLUP00000015065|ENSMLUG00000016530|ENSMLUT00000016532|protein_coding|TBX5|T-box-ENSMUGP00000017569|ENSMUGG00000014944|ENSMUGT00000020249|protein_coding|Tbx5|T-box	MA	0.018090799999999997	0.010657799999999999	1.69743	0.6708930000000001	1554	134.52200000000002	1419.48		27	1.42772	25.5723			0.017447400000000002	1.01969:1.49157:0.847524:1.83345:0.226968:1	0.663776(0.540462:0.452794:0.998073)	-1875.33			
308	ENSMLUP00000016110|ENSMLUG00000017663|ENSMLUT00000017667|protein_coding|PSPC1|paraspeckle-ENSMUGP00000030210|ENSMUGG00000025086|ENSMUGT00000034591|protein_coding|Pspc1|paraspeckle	MA	0.0124861	0.010402400000000001	1.20031	0.9161819999999999	1560	156.46200000000002	1403.54		19	1.6146399999999999	17.3854			0.0122771	1.04893:1.14839:0.881867:1.32871:0.01:1	0.679782(0.595969:0.445298:0.998081)	-1828.03			
309	ENSMLUP00000012574|ENSMLUG00000013815|ENSMLUT00000013819|protein_coding|NR1D2|nuclear-ENSMUGP00000009486|ENSMUGG00000008459|ENSMUGT00000011130|protein_coding|Nr1d2|nuclear	MA	0.0455788	0.040341300000000004	1.12983	0.996175	1731	111.50200000000001	1619.5		75	4.30786	70.6921			0.0452414	0.819562:0.885645:0.634954:0.975119:0.117339:1	0.626009(0.479239:0.400519:0.99827)	-2243.02			
310	ENSMLUP00000002113|ENSMLUG00000002322|ENSMLUT00000002325|protein_coding|SYTL4|synaptotagmin-ENSMUGP00000019147|ENSMUGG00000016147|ENSMUGT00000022030|protein_coding|Sytl4|synaptotagmin	MA	0.0636846	0.142527	0.446826	0.00118635	1938	146.713	1791.29		125	19.3633	105.637			0.0696532	2.19001:0.943604:1.0119:1.40607:0.341879:1	0.637513(0.505418:0.407121:1)	-2669.96			
311	ENSMLUP00000008289|ENSMLUG00000009093|ENSMLUT00000009098|protein_coding|NEK4|NIMA-ENSMUGP00000032306|ENSMUGG00000026874|ENSMUGT00000037012|protein_coding|Nek4|NIMA	MA	0.103406	0.756212	0.136742	1.7499099999999997e-56	2373	152.231	2220.77		289	96.5003	192.5			0.145284	2.30123:2.17169:1.62323:1.85055:0.673187:1	0.644781(0.546717:0.388889:0.998737)	-3660.16			
312	ENSMLUP00000002439|ENSMLUG00000002686|ENSMLUT00000002684|protein_coding|TNFRSF21|TNF-ENSMUGP00000011386|ENSMUGG00000009953|ENSMUGT00000013271|protein_coding|Tnfrsf21|TNF	MA	0.059757500000000005	0.1483	0.402951	0.000268507	1869	140.311	1728.69		116	19.4483	96.5517			0.06640460000000001	1.6902:1.51392:1.41318:1.51322:0.667105:1	0.660791(0.532051:0.451923:0.998397)	-2590.69			
313	ENSMLUP00000006857|ENSMLUG00000007507|ENSMLUT00000007511|protein_coding|SPIRE1|spire-ENSMUGP00000028330|ENSMUGG00000023481|ENSMUGT00000032430|protein_coding|Spire1|spire	MA	0.037854900000000004	0.126621	0.29896300000000003	6.227090000000001e-05	1752	120.516	1631.48		72	14.2653	57.7347			0.043960900000000004	2.16344:2.20656:2.21713:2.36902:1.35632:1	0.639031(0.482906:0.435897:0.998291)	-2283.49			
314	ENSMLUP00000015672|ENSMLUG00000017187|ENSMLUT00000017192|protein_coding|RBPJ|recombination-ENSMUGP00000010865|ENSMUGG00000009535|ENSMUGT00000012678|protein_coding|Rbpj|recombination	MA	0.00744861	0.0313388	0.23768000000000003	0.010123	1464	103.12799999999999	1360.87		13	3.14283	9.85717			0.00913151	1.46874:1.04239:0.914404:1.12643:0.256962:1	0.639741(0.502045:0.419223:0.997955)	-1707.13			
315	ENSMLUP00000009776|ENSMLUG00000010680|ENSMLUT00000010725|protein_coding|SPINK5|serine-ENSMUGP00000030832|ENSMUGG00000025637|ENSMUGT00000035312|protein_coding|Spink5|serine	MA	0.183371	0.68753	0.26670900000000003	1.47363e-28	2835	147.455	2687.54		476	81.2134	394.787			0.20959299999999997	2.17532:1.52549:0.985022:1.4232:0.61254:1	0.635273(0.480952:0.424868:1)	-4643.91			
316	ENSMLUP00000004628|ENSMLUG00000005071|ENSMLUT00000005074|protein_coding|DLL1|delta-ENSMUGP00000022255|ENSMUGG00000018673|ENSMUGT00000025539|protein_coding|Dll1|delta	MA	0.08781649999999999	0.27336900000000003	0.321239	1.6604799999999998e-08	1974	137.97799999999998	1836.02		172	32.6092	139.391			0.100786	1.03751:1.03759:0.839429:1.03562:0.234095:1	0.68997(0.531155:0.538754:1)	-2880.43			
317	ENSMLUP00000014418|ENSMLUG00000015821|ENSMLUT00000015827|protein_coding|FLCN|folliculin-ENSMUGP00000010843|ENSMUGG00000009518|ENSMUGT00000012649|protein_coding|Flcn|folliculin	MA	0.048836199999999996	0.0741023	0.659038	0.132348	1728	171.638	1556.36		84	12.0413	71.9587			0.05134580000000001	0.403681:0.892161:0.328145:0.917888:0.150623:1	0.662334(0.548527:0.440208:0.998267)	-2312.6			
